"number";"cluster"
9106;2
9108;5
9111;2
9113;1
10001;1
10002;7
10003;7
10004;7
10005;5
10006;7
10007;1
10008;1
10009;1
10010;1
10011;1
10012;1
10013;4
10014;1
10015;4
10016;1
10017;4
10018;4
10019;4
10020;5
10021;1
10022;1
10023;1
10024;5
10025;4
10026;3
10027;3
10028;6
10029;6
10031;5
10032;4
10033;3
10034;5
10035;1
10036;3
10037;3
10038;3
10039;3
10040;3
10041;3
10042;2
10105;7
10107;3
10110;3
10111;4
10113;5
10114;4
10115;5
10151;6
10152;6
10153;6
10161;1
11001;7
11002;7
11003;4
11004;7
11006;4
11007;4
11008;4
11009;4
11010;1
11011;4
11012;4
11013;3
11014;3
11016;3
11017;5
11018;5
11019;5
11020;4
11021;3
11022;4
11023;4
11024;4
11025;4
11026;5
11027;5
11028;5
11029;5
11030;5
11031;4
11032;5
11033;1
11034;5
11035;5
11036;4
11037;1
11038;4
11039;4
11040;4
11041;4
11042;4
11043;4
11044;4
11045;4
11046;4
11101;4
11102;4
11103;4
11104;5
11105;4
11107;4
11109;5
11110;4
11111;4
11112;4
11113;4
12001;4
12002;1
12003;4
12004;4
12005;4
12007;1
12008;4
12009;4
12010;4
12011;4
12012;4
12013;4
12014;3
12015;3
12016;3
12017;1
12018;1
12019;1
12020;3
12021;3
12022;1
12023;1
12024;1
12026;4
12027;4
12028;3
12029;4
12030;4
12031;7
12032;1
12033;4
12034;7
12035;4
12036;3
12037;3
12038;5
12039;1
12040;3
12041;4
12042;1
12043;4
12101;1
12102;1
12105;1
12106;4
12107;4
12108;7
12109;4
12110;4
12111;4
12112;4
12113;7
12114;3
12115;3
12119;4
12120;3
12122;1
12123;7
12124;1
12125;7
12126;1
12127;2
12128;1
12130;3
12151;1
13001;5
13002;5
13004;4
13005;1
13006;1
13007;1
13008;6
13009;2
13010;6
13011;5
13013;2
13014;4
13015;1
13016;7
13017;6
13018;2
13019;2
13020;2
13021;5
13022;5
13023;5
13024;5
13025;1
13026;5
13027;1
13028;4
13029;3
13030;6
13031;1
13032;1
13033;3
13034;2
13035;6
13036;2
13037;1
13038;1
13039;5
13040;6
13041;6
13042;1
13043;1
13044;5
13045;5
13046;4
13047;1
13048;1
13050;2
13052;4
13053;7
13054;7
13055;2
13101;1
13102;2
13103;2
13104;1
13106;6
13107;1
13109;4
13110;5
13111;1
13113;5
13114;2
13116;3
13117;3
13118;1
13120;5
13122;6
13151;1
13514;4
14001;6
14002;6
14003;6
14004;6
14005;6
14006;6
14007;2
14008;3
14009;5
14010;6
14011;5
14012;5
14013;5
14014;3
14015;3
14016;5
14018;6
14019;3
14020;3
14021;3
14023;3
14024;6
14025;5
14026;5
14027;5
14028;1
14029;3
14030;3
14031;5
14032;5
14033;6
14034;3
14035;6
14036;6
14037;3
14101;6
14103;6
14104;5
14106;6
14107;5
14108;6
14110;5
14111;6
14112;6
14113;2
14114;3
14115;1
14116;3
14117;6
14120;3
14122;1
14124;3
14125;5
14127;6
15001;7
15002;1
15003;3
15004;3
15005;3
15008;1
15009;1
15010;1
15011;1
15012;4
15013;4
15014;3
15016;5
15017;5
15018;5
15019;3
15020;1
15023;4
15024;2
15025;4
15026;1
15027;5
15028;1
15029;2
15031;4
15032;4
15033;4
15034;1
15035;1
15036;4
15037;1
15038;4
15039;5
15040;5
15041;5
15042;2
15043;3
15044;3
15045;3
15046;5
15047;3
15048;3
15049;1
15051;5
15052;1
15053;1
15054;7
15055;4
15056;2
15058;2
15059;2
15060;1
15061;2
15064;2
15065;4
15067;1
15068;2
15069;1
15070;2
15071;4
15072;1
15102;4
15103;1
15104;2
15105;1
15106;4
15107;1
15109;5
15110;2
15111;5
15112;3
15113;3
15114;3
15115;3
15118;3
15120;1
15122;5
15123;4
15125;7
15126;1
16001;6
16002;3
16003;2
16004;3
16005;6
16006;6
16007;2
16008;6
16009;3
16010;3
16011;3
16012;2
16013;6
16014;6
16015;3
16016;3
16017;3
16018;3
16019;2
16020;3
16021;6
16022;3
16023;3
16024;4
16025;1
16026;5
16027;5
16028;4
16029;4
16030;1
16031;3
16032;4
16033;1
16034;3
16035;3
16036;1
16037;7
16038;4
16039;4
16040;4
16041;1
16042;4
16043;3
16044;7
16101;2
16102;5
16103;3
16104;3
16105;3
16107;3
16108;3
16110;2
16111;3
16112;3
16116;1
16118;1
16121;1
16122;1
16123;1
16124;1
16129;3
16130;3
16135;3
17001;5
17002;5
17003;5
17004;5
17005;5
17006;5
17007;5
17009;4
17010;1
17012;5
17013;5
17014;1
17015;3
17016;5
17017;1
17018;2
17019;2
17020;2
17021;3
17022;5
17024;3
17025;3
17026;3
17027;3
17028;4
17029;1
17030;1
17031;4
17032;1
17033;3
17036;1
17037;1
17038;3
17039;7
17040;3
17041;1
17042;2
17043;4
17044;3
17045;3
17046;3
17047;4
17048;3
17050;3
17101;1
17102;4
17104;4
17105;3
17107;1
17110;5
17111;5
17115;2
17116;3
17117;5
17119;5
18001;6
18002;6
18003;6
18004;3
18005;3
18006;3
18007;3
18008;3
18009;5
18010;5
18011;5
18012;5
18013;3
18014;5
18015;6
18016;6
18017;6
18018;5
18019;3
18020;3
18021;5
18022;6
18023;3
18024;3
18025;6
18026;5
18027;5
18028;5
18029;5
18030;1
18031;1
18032;1
18033;5
18034;5
18035;1
18037;1
18038;1
18039;1
18040;1
18041;3
18042;3
18043;3
18044;6
18045;6
18046;3
18047;5
18048;4
18049;3
18101;1
18102;4
18103;1
18105;1
18107;3
18108;3
18109;5
18110;5
18111;6
18112;2
18113;6
18114;3
18122;1
19001;1
19002;3
19003;3
19004;3
19005;1
19006;4
19007;5
19008;1
19009;1
19010;4
19011;1
19012;3
19013;5
19014;5
19015;5
19016;1
19017;3
19018;3
19019;5
19020;3
19021;5
19023;3
19024;6
19025;6
19026;3
19027;3
19028;6
19029;5
19030;5
19031;5
19033;2
19034;3
19035;4
19036;3
19037;6
19038;6
19039;6
19040;6
19041;6
19043;3
19044;2
19045;2
19046;3
19101;6
19102;3
19103;5
19105;3
19106;2
19109;3
19110;2
19113;6
19114;3
19115;7
19116;3
19117;4
19118;3
19119;3
19120;6
19121;6
19123;5
19124;3
19125;5
20001;3
20002;6
20004;3
20005;3
20006;3
20007;5
20008;3
20009;3
20011;5
20012;5
20013;3
20015;5
20016;5
20017;5
20018;3
20020;6
20021;3
20022;6
20023;3
20024;6
20025;6
20026;6
20027;6
20028;6
20030;3
20031;3
20032;3
20033;5
20034;6
20035;6
20036;6
20037;6
20038;3
20039;1
20040;5
20041;3
20042;6
20043;3
20044;2
20045;3
20047;2
20048;3
20103;6
20104;2
20105;2
20106;6
20107;3
20108;3
20109;6
20110;6
20111;6
20112;6
20113;3
20115;6
20116;3
20117;6
20118;5
20119;6
20120;3
20121;6
20122;3
20131;3
20132;5
20133;3
20503;1
21001;2
21002;4
21003;4
21004;1
21005;7
21006;1
21007;1
21008;4
21009;7
21010;1
21011;1
21012;1
21013;1
21014;2
21015;1
21016;1
21017;1
21018;1
21019;2
21020;2
21021;2
21101;4
21102;1
21103;2
21104;4
21105;2
21106;1
21107;2
21108;4
21109;4
21110;1
21111;1
21112;2
21113;4
21201;3
21202;3
21203;3
21204;3
21205;3
21206;3
21207;4
21208;3
21209;3
21210;5
21211;3
21301;1
21302;1
21303;1
21304;1
21305;2
21306;2
21307;1
21309;4
21310;2
21311;1
21501;1
21502;3
21503;2
21701;5
21702;3
21703;3
21704;4
21706;3
21707;5
22001;1
22002;3
22003;2
22004;2
22005;2
22006;2
22007;4
22008;3
22009;2
22010;2
22011;7
22012;1
22013;2
22014;1
22101;4
22401;3
22402;3
22403;5
22404;3
22405;3
22406;3
22407;3
23001;2
23002;1
23003;4
23004;1
23005;1
23006;1
23007;1
23008;1
23009;1
23010;1
23011;1
28001;2
28002;3
28003;1
31001;2
31002;2
31003;3
31004;3
31005;3
31006;3
31007;3
31008;3
31009;3
31010;3
31011;3
31012;5
31013;3
31701;3
31702;3
31703;6
31704;6
31705;3
31706;3
31707;3
31708;3
31709;3
32001;1
32003;4
32004;2
32006;4
32601;3
32602;3
32603;3
32604;3
32605;3
32606;3
33001;1
33003;1
33005;1
33006;3
33009;3
33010;1
33011;3
33012;4
33013;1
33102;3
33103;3
33104;3
34002;1
34004;1
34005;1
34006;2
34007;4
34008;4
34009;2
34010;2
34011;2
35001;4
35002;1
35003;1
35004;3
35005;3
35006;2
35007;1
35008;3
35009;3
35010;1
35011;3
35012;3
35013;3
35014;1
41101;1
41102;3
41103;3
41201;3
41202;4
41203;4
41301;3
41302;3
41601;1
41602;1
41603;1
41604;2
41605;4
42002;7
42006;4
42007;5
42008;4
42009;5
42010;4
42012;3
42013;5
42014;4
42015;3
42016;3
42201;2
42202;1
42203;4
42205;4
42206;4
42207;2
42208;5
42501;1
42502;4
42504;3
42505;1
42701;3
42702;3
42703;3
42704;3
42705;3
42706;3
42707;3
43001;3
43002;2
43003;2
43004;4
43005;3
43006;1
43007;4
43008;5
43009;4
43010;5
43401;4
44101;1
44102;4
