"","number","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41","Dim.42","Dim.43","Dim.44","Dim.45","Dim.46","Dim.47","Dim.48","Dim.49","Dim.50","Dim.51","Dim.52","Dim.53","Dim.54","Dim.55","Dim.56","Dim.57","Dim.58","Dim.59","Dim.60","Dim.61","Dim.62","Dim.63","Dim.64","Dim.65","Dim.66","Dim.67","Dim.68","Dim.69","Dim.70","Dim.71","Dim.72","Dim.73","Dim.74","Dim.75","Dim.76","Dim.77","Dim.78","Dim.79","Dim.80","Dim.81","Dim.82","Dim.83","Dim.84","Dim.85","Dim.86","Dim.87","Dim.88","Dim.89","Dim.90","Dim.91","Dim.92","Dim.93","Dim.94","Dim.95","Dim.96","Dim.97","Dim.98","Dim.99","Dim.100","Dim.101","Dim.102","Dim.103","Dim.104","Dim.105","Dim.106","Dim.107","Dim.108","Dim.109","Dim.110","Dim.111","Dim.112","Dim.113","Dim.114","Dim.115","Dim.116","Dim.117","Dim.118","Dim.119","Dim.120","Dim.121","Dim.122","Dim.123","Dim.124","Dim.125","Dim.126","Dim.127","Dim.128","Dim.129","Dim.130","Dim.131","Dim.132"
"77",4009,0.168962120098555,-2.77216615393715,1.42112189034854,0.753173679868212,-0.811947570845207,-2.25122676760558,-1.93075205128337,-1.65090337269584,-2.09330376898364,0.311906843287478,-1.28903104804905,-1.13696274358848,0.920245800343021,-1.91842400902699,0.862329163217171,0.298413128427865,-0.204264983867593,-0.338310380164591,0.430382661488353,0.0459014830207534,0.826500092906683,0.302048919807611,-0.439626119450951,-1.59536573647593,0.551998240968989,-0.213422496257775,-0.466813777364608,1.05915961279837,-0.905866975718805,1.05603998537991,-0.0860152700453873,-0.208077559476139,0.287185501325388,0.702222619126054,-0.553121442473718,1.24249741843502,0.179413423625536,0.37199766970286,-0.455543972895396,-0.425531523032325,1.32547998238316,0.464077199982035,0.171876108636206,0.0994360688493059,-0.265114922470238,0.0646064269019476,0.127347179414094,0.227996412659818,0.141157098996695,0.568914411240336,0.581678314940063,-0.29469450447588,-0.0448465881694015,0.0924918703682398,-0.282642793621408,-0.265171680913873,0.1468997420779,-0.256535064780474,-0.196237110639066,0.157509252534317,-0.0651643152754154,-0.0479395852025064,0.197937153827368,0.0956936593707137,0.0416370971908797,-0.0538971498971954,-0.263239243616541,-0.258282850628928,0.00691436913519813,0.0225440229530408,-0.0517050190210984,-0.0315705919036811,0.12849659051465,-0.175836635145044,-0.323137215455831,0.237488581502125,-0.0229609260627821,-0.206782781575771,0.26668795593635,-0.0736420646649613,0.0561469446012996,0.0480812454514774,-0.0956556418231902,-0.121898633035307,-0.0296208535546666,-0.176353761968045,0.0557152513587807,-0.0691934940210934,-0.114706158998471,0.142246217303789,-0.076128275734494,0.0817545452133931,-0.235395259513558,0.167125858504711,0.069266291899452,0.00649309764722076,-0.0134493383111923,0.0233649173147123,0.0344077745521747,0.0343807435966186,0.0110950036119699,0.00301867486410982,-0.00468158771339071,0.00456577177561688,0.00224136935378178,0.00160949197309464,-0.000229961713910306,-0.00304520089236803,0.00110978280485624,0.000691870034155603,0.000848251535563539,6.12278530279137e-06,0.000206710272554686,-0.000642779268099463,-0.00169518038225462,0.00147955758635387,0.000639857339617589,-0.0010375488073461,-0.000178091198391253,-0.00144385435341213,0.000860676503144597,-0.000481684422808609,0.000192017926707025,-8.27553705020013e-05,0.000882475112196274,-0.000144911958893244,-0.000212277256653301,0.000340651657433621,-0.000244973447661991,9.24134026679279e-05,0.0001446739211329,-4.82440788826e-06
"78",4010,-2.18422203551221,-4.39361190249504,-0.629777478999894,0.542969127295445,0.300024911449878,-1.39189128582902,-0.605483903919406,-1.66076698440742,-1.66157008220544,0.0652708130321283,1.05967110447511,-0.145345439040869,-0.0162604555848449,-0.595773669240333,1.71444597810044,-0.0474714424976537,-0.462710015504842,-1.78309169669714,0.375111888354538,0.732808920990449,-0.276462162233419,-0.262047507736392,-0.509447360774193,-0.915286306657658,0.0097959060572878,-0.0348537630986111,0.65568869524077,0.226838859139899,-1.01091769755778,1.65302778382947,0.315318109542544,-0.440024389158167,-0.119927132163939,0.994905428007509,-0.0809824404430117,0.33160800722761,0.22640555302248,0.206775581782813,-0.489304809566756,-0.0577509738518468,1.04151208082712,0.33310764871247,-0.088641019890419,0.113677794167551,0.0468563008273463,-0.423885365071092,0.495609076586496,0.492148115839483,0.127717015425721,0.333121037376782,-0.0592477100868574,0.181854488144302,-0.329614122697704,-0.103409238632939,-0.555587465164198,-0.22115274850492,0.271892614922229,-0.210044398470081,-0.204851678709705,0.228919257900116,0.0363786306500223,0.03611518697924,0.0810983670049913,0.0911963362732286,-0.034926444087084,0.249276054579211,-0.0180984750848183,0.102085571255019,-0.414337169046564,-0.0023913078664406,0.0165513390242383,0.0333431719555096,0.0970648144982292,0.0107129016805264,-0.089024354920318,0.0525832313690121,-0.0436702529236258,-0.0554785835055584,0.138362950143268,-0.084575582296299,-0.0273673948250009,-0.0350390890384795,-0.00848476538575036,-0.0145396977433841,0.150359626753998,0.0288064394407472,0.0623778252577778,-0.0111922175217277,0.0633211494172519,0.0198418987116835,-0.0311755479161042,-0.169398615402734,0.0360006548681832,-0.0168631787978926,-0.0458073338120844,0.0537952381644274,-0.0293137045914446,0.0341029373946841,0.0270013696173288,0.00204208039905615,0.0232689118841822,0.000978971561796612,0.00165470252679691,0.00180316688246178,-0.00212130405567731,0.00146430331754905,-0.000366930100706417,0.00187907225784254,-0.000932822390138941,-0.00052065989194369,-0.00160103133941227,0.000168984622919791,0.000345002314680253,-0.00148032664720203,-0.00021906100555471,0.00169400872244024,-0.0011772297918367,0.000798083552052166,0.000460405664487478,-7.18752202125014e-05,-0.000293004785841616,0.000156849446809016,-0.000482759030752838,1.19214087212923e-05,-0.000249188923272069,-0.000108544198425877,0.00024484946912453,5.31684853808466e-05,9.14901467372357e-05,6.73833121646132e-06,-8.34338710444544e-05,-2.24399239044521e-05
"79",4011,-3.97651063022204,-1.33586237574794,-0.128416144727495,-3.24736767845134,-1.35498171863451,-0.508895929599545,-0.448342717929257,-2.45349918122165,-1.39883469038191,-1.28158270525848,1.3371759901858,-1.382686638439,-0.000628917880164509,-1.62251963356313,-0.34730224782639,0.89850590105442,-0.680406458264238,-0.14310199718601,0.0291321280007762,0.176694118330687,0.213301139885996,0.673102842785882,0.000860855822760402,-0.745596663981191,-0.685152089449765,-1.4920332464734,0.084875896253535,1.42291945564228,-0.0989318144826718,0.34234076625132,1.09852388869453,-0.649116816478205,-0.146956867597641,1.14536008616372,-0.325630751729527,0.0719185171196561,0.245781024350731,0.14718380211367,-0.651049588223669,-0.502077925419267,0.636948458514427,0.377226415930437,-0.34062972449522,-0.286124995564196,-0.160101917690442,-0.0566755105263392,-0.0552595313970653,-0.39808405689596,0.368553296896569,0.026330091545709,0.117995497365492,0.117270083003656,0.0762437495727502,-0.184784900105434,-0.201246503867875,-0.178907782902475,0.249988304653384,-0.336628826447262,-0.293967382619228,0.3802244517261,0.163039787504807,-0.162903109565728,-0.252887157692441,0.27520746166081,-0.211629908304635,0.0162303585364907,-0.192327292087669,0.189627729365304,-0.402963577297229,0.166514723167589,-0.0606954871575718,-0.209700393663101,-0.311197995349102,0.0591689475942636,-0.0942187151578015,-0.032095745217365,-0.183907014114534,-0.161754081073052,0.0392587531051327,-0.0624028277382365,-0.153035748543619,0.0675018797400241,-0.154010151873013,0.0740211792079709,-0.0452412430051948,-0.16180092984355,-0.0534027826761618,-0.207039375253298,-0.149108179386424,0.106765974567656,-0.0423209410870045,0.0278820680735481,0.106774478389688,-0.0776994360328539,0.0467971650815724,-0.0368727946901366,0.025686062274338,-0.0195409769236394,-0.00971758453209989,-0.033678836348229,0.0121029154572893,0.0046825923820868,0.00332406297877404,0.00058597719477998,0.00118490052898895,-0.00146216941598425,0.00151492111634641,-0.00215143293945082,-0.00101891816796191,0.000265842566813262,-0.000113433518235585,0.000975611254898566,0.0005279534851046,-0.000974760999807511,0.00020127979490612,-0.000718942970466853,-5.62123872400598e-05,-0.000702279412417692,-3.21506885842082e-05,0.000871273891732174,0.000252304186455372,-0.000428712158304498,0.00016950007953107,-0.000751418441962982,-0.00029234720272259,-0.000291815487817999,0.000648193607647136,-3.99309652530573e-05,-0.000120444697265641,-0.000240206625785192,-0.000154978347874591,1.64719900425507e-05
"80",4012,3.88669533771455,-4.104455454145,-2.08123733278015,-1.26978252810282,0.846764360299018,0.494185818638237,-2.62016498742672,0.289056439506873,-0.549763161223886,-0.687578655907129,0.580747735126527,-1.02673377526385,0.350324604988529,-1.76442232879248,-0.337417459101202,-1.04284695491076,-0.398958657822499,0.463071630287109,0.866787432699381,0.187196535409131,0.175681092269886,-1.41268836580438,-1.39835557810037,-0.300828867175955,-0.592765795832599,0.140494593854428,-0.463307811437255,1.6164657258191,0.0258848994124169,-0.431075357803306,1.20689918180329,-0.340168421014471,0.534782576155255,0.234179308786266,-0.103638385558323,0.118402504392868,0.413930344701923,-0.154672827978625,-0.463697236729934,-0.051400662025082,0.866574967349375,0.742885701112436,-0.538899697006252,-0.747689722194223,-0.335177890043051,0.306982226296394,0.140502573305278,0.0746561117705464,0.200578259035731,0.171499564588246,0.1294377415232,0.0827738361908129,0.0974364515177018,0.0911837205866574,-0.503471038278979,-0.212683344765877,0.395090579877408,0.0697634670109252,-0.108813763625844,0.105288214317239,0.196463717801585,0.0782573021759521,-0.157679095995859,0.276211606173271,-0.220117546276357,-0.0200184016818434,0.449660474727989,-0.144872774243848,-0.234213308093418,0.224931780815351,0.118459095007549,0.0162390407043747,0.00761575306498969,0.154946965848808,0.366320751316748,-0.113584699547373,-0.25519224013278,0.194789943983343,-0.192874701731697,-0.24203212097812,0.157417412064008,-0.0268201083055376,-0.0440283003665491,-0.090153078581435,0.0947058625106998,-0.159533862162157,0.0197002593186611,0.0295733796519131,0.000988571124057768,0.0839026592405906,-0.0801375351460568,-0.0298955193404827,-0.0114450677322649,-0.035145284043021,-0.143554025769599,0.00350475248040655,0.023253627120212,0.00668359900955977,0.0730532207668921,-0.0570221399834217,-0.00508782540244966,0.00554807344246007,0.00654206778923901,-0.00263756380845303,-0.0050645117256276,-0.00571476990011955,-0.00126540706715876,-0.000781704089787922,-0.000674957379868795,0.000798078033246202,0.00226418048452906,-2.64168845605638e-05,0.00186077154825948,-4.92721664932383e-05,0.000568889540378975,0.000558177789282786,0.000724925324449878,-0.000335373878329491,-1.02130758079344e-05,0.00108174583403474,-0.000435347081697533,-0.000121744002490068,0.000348461968869785,-0.000174511048729106,-0.000121239466858467,-0.000453438500467286,0.000492268891175853,-0.00014104333760195,-0.000117393211613239,6.18511412222486e-05,-0.000127859895902165,-4.18266247636818e-05
"81",4013,-5.20849148191935,-2.1565610099575,1.33698759913312,0.272401653112052,-1.6556576855347,0.14943355704697,-1.85654321746606,-0.170193929061728,0.880124302024464,2.11961290676189,-0.273858937538185,0.497945933677688,-0.54646258157228,1.51470170041664,1.27940286773821,1.06212090465848,-0.711651478215934,1.51728740455682,0.445550101012858,0.0186637516220249,-1.4060520996446,0.648148780541489,1.09365328821353,-0.386961834222417,-0.848115510160814,-1.40287296743286,0.561966981761816,0.19112157657242,-0.735701065699222,0.626035525271193,-0.469792778688503,-1.0062874249244,0.32184419005838,-0.753567114359609,-0.578629757645061,0.490292989392246,-0.456322899023933,-0.527288493847219,-0.651108754301765,-0.39887941032158,0.869131400062317,0.250658715062802,-0.204864252464942,0.0056219820135786,0.0137812628533557,0.0279742491437703,0.159401422645918,0.278218035491011,0.107000056229106,-0.519264766340045,-0.118998016635248,0.478635289835077,0.226781592643927,-0.306859803392459,-0.473432504723561,-0.305320015287807,-0.25522619362982,-0.389858497482953,0.517990528008426,-0.0896879916077256,-0.19051227371108,0.0320865227961686,0.127228629532287,0.0182722855395636,-0.0336725632061755,0.232763710429552,0.270151115582824,-0.0324919311064992,-0.342749736023607,0.0332957282450227,-0.0125002713148377,0.195570563737741,-0.106469351614564,-0.232105846829849,0.0736854016643847,0.0777157508185617,-0.159949452443452,0.115558794539034,0.108783798980486,0.0676112575963643,0.0395493453829979,-0.102267818860288,-0.0232487978880186,-0.126789910020945,-0.0391309919369541,0.020668036844967,0.0481797537018722,-0.070482580532239,0.0678836466662948,-0.0273501601338795,0.00344134180145714,-0.080280361371228,0.00456761147267284,-0.0333765511854588,0.00851430869901538,-0.0363665834777656,0.00324446060417989,0.00091052986288721,0.0471259948821225,0.0155365613161454,-0.017188962799722,-0.00363642406964432,0.00589227016081807,0.00706170697944931,-0.00349174241732272,-0.0032081715576898,0.000278133066618977,0.0011133075687026,0.000812079573460161,-0.00138544058388276,0.000708883156410438,0.000916981063424286,0.000545604685890628,0.000752156794907081,0.000596702785694556,0.00026495647700352,0.000818986906602894,0.000509146239162925,-0.000685016528898772,-0.000323189237058903,0.000326383969810985,-0.000196165137706495,0.00044636931491721,-0.000513228314364995,0.000419393970685806,-0.000492792603855366,0.000108883079227609,-3.26809601513034e-05,0.000199325029886293,0.000141442627170105,-6.49962373915687e-05,-3.58571064218667e-05
"82",4014,3.99391480472275,-3.35814051739357,2.9095956995349,-0.334227845535727,-0.0768981523813755,-2.69008611278511,-1.5414031662563,2.00869018972057,-1.86287720179875,-0.434068442531716,0.727096009101361,-0.28920585827783,-0.609863059931984,-1.03322121438184,-0.575816790669465,0.107787436573999,-0.687783185203058,1.0493467845729,-0.727351010638182,1.79200755382354,0.736096725720119,0.44275630766311,0.384790255093075,-2.38657914940177,-0.590523386057915,-0.0198383159318513,-0.573761462631153,0.609281221319889,-0.0206805652236076,-0.0699874052951391,-0.474281889219466,-0.654955816858918,0.177458522851492,0.31445473321338,-1.17924658706114,-0.449923349154132,-0.0859889172809586,0.239024369468797,-0.431416792421028,0.562806155415273,0.154409208914006,0.228412541779247,0.0797356744471053,0.0708372351884071,-0.540075134476522,0.0378324174686711,-0.233820127583584,-0.267397250001473,-0.162110462301014,-0.137148031095649,0.503139940281579,-0.030477405065899,-0.0428840064921168,0.0169913725318987,-0.562867317928387,0.517120661279302,0.460572112636783,0.303890448274767,0.0429311789921895,-0.454031778876,-0.534566837684254,-0.216894152932074,0.103108207994207,-0.120019540326909,-0.307499645733799,0.0977359319408396,0.0525799615217894,0.136953542845198,-0.669608344674616,-0.424744031803319,-0.0873297787546762,0.534758758233198,-0.169740590533502,-0.0621517919464403,0.131516630973868,-0.0563808980569794,-0.0545102038744706,0.0689544882227015,0.189040812560702,-0.0632798534008543,0.0598966221858477,-0.0759241769217929,0.127205417288786,-0.30107773496176,-0.17703481786186,-0.290999699040572,0.087149544253335,0.0844440653278592,0.10048259997223,0.179018374883851,-0.142107860182521,-0.094792930067556,0.126749252904205,-0.147883420248516,-0.0230880943935145,0.00839022120186576,0.0022475234903819,0.0394619478593467,-0.0494473862362198,-0.0631155371256999,-0.0295530937768453,0.00249203404950248,-0.00327578515105998,0.00184794652242095,-0.00172634221907545,0.00119386648752249,-0.000379979942330037,0.00469927474718345,-0.00101934192174567,7.64762062244102e-05,-9.60655361063563e-05,-0.00515848083408982,-0.000505414443731124,7.07072425711245e-07,0.00214976459192932,-0.0014010567226716,0.000865390159767981,-0.00112684109930854,0.00201150450074631,0.000981323172704157,-0.000960384788300147,0.000343423679735452,-0.000302557931833933,0.000461647373197476,-0.000677699391148725,-8.69147344727838e-05,-0.000472114537967129,-0.000204248250375971,-5.88063905021922e-05,7.27840004665653e-05,0.000336993084429896,4.51503514624385e-05
"83",4015,-12.5242709333023,-3.59156855260122,-0.146714897135368,-1.60281002617231,0.0991069536456842,-0.351145081091945,-1.33136278666494,-0.780928329968519,-0.900976216662052,-0.895952721454887,0.504653835328323,-0.133534932062431,-0.094245443378309,-1.39568166159732,-1.46213869947498,1.26840780700656,-1.18737581776411,1.05868624869969,0.0784722217358358,0.940179046887929,-1.03422518243613,-0.281181380968223,-0.448898362006668,-0.762484253763233,-0.192740508994614,0.320521143907691,0.220201002481992,1.98866216634249,0.798844128995606,0.284731725508133,0.857725529147276,-0.403333165103851,0.0320647165127621,0.806264458506187,-0.409568538786342,0.226643223587372,0.0792892289871398,-0.038454203388354,-0.198361115850622,-0.358760959236704,0.462986962386652,0.30254698787644,-0.174173199120163,-0.583628003010142,-0.42688894958696,0.216111637888385,-0.00623829362241102,0.0854535974933805,0.192462240371582,-0.00928269406494744,0.0113963784837212,0.0474567368481606,0.168953504625227,-0.0274489913718355,0.201265995673016,0.12384686201636,0.379800719817889,-0.117801657879178,-0.0443219745014566,0.101349755496023,0.302029659897308,-0.0245978279057588,-0.103241812903189,0.30162933357942,0.193930124341862,-0.169384781804457,0.0105492320681957,-0.157311422850901,-0.36082722516072,0.0987674305382787,0.0421736198720591,0.0915015259572933,-0.0485148846892813,0.0908678110781017,-0.0643377892999418,0.164151710346587,-0.054096269946184,0.0386050665357926,0.0483497954066342,-0.0204652092668924,-0.0559546451086738,-0.0806575734297475,-0.109975592462045,-0.136132973426439,0.012505149139499,-0.120282653095852,0.064374143579033,-0.140806239195933,0.0069869196263273,0.0178022836746582,0.0437065905296014,-0.116041840145654,0.00867954805858074,0.000976739965695798,0.0194277108775285,0.0585298264865869,-0.0590510588657586,0.00088781268925019,0.00485513875667191,0.00500562255633862,-0.00935140793741452,0.00189153125593444,-0.000976977193086257,0.00433641759102649,0.00293818546686251,0.000301835810526861,-0.000654217550997525,0.000105225260508086,0.000185657182201828,-0.000131688943598692,-0.000134918344246049,-0.000350871487106507,-0.000328060369515889,0.000426164135247245,-0.000101222324807006,-5.95908657365786e-05,-0.000653567259257099,-8.12740721150219e-05,2.98986521553562e-05,-0.000144103751747915,0.000137525956762309,3.8402298034061e-05,-0.000183269374635483,0.000126407306120724,-0.000229984246648881,-9.42149024695507e-05,7.45422593638493e-05,-7.81375993429782e-06,-6.34572001038072e-05,-4.99995727633837e-05,-9.603092894505e-05,-1.84862719766723e-05
"84",4016,8.54157768444626,-0.599344853783877,3.24798755629744,-2.79993974400778,0.173454263027903,0.233466352657554,0.91794009759124,-0.213345539840058,-2.50155709459947,1.23669838398574,-0.426061320959987,1.05330229191852,-0.103960581408478,0.960033787985194,-0.718454693372726,1.55022662400919,-1.11414421639098,-1.22122626648964,-0.0773489478659681,1.13854167519426,-2.50267847480134,-0.464605457128709,0.942524150893785,0.554954860435178,0.0939728533585111,-0.0670745526646397,0.681684322455251,2.00765448281022,-0.270187111670107,0.285366119301699,-0.61571560932758,-0.544181868569636,-0.284534574264971,-0.886522629221405,0.205032146230958,-0.163631134445178,-0.595710024590187,-0.122923387652383,-0.288214906350775,-0.322316494677201,1.0802957731799,-0.579801048346902,0.343064163060602,-0.109672838732682,-0.560384476462196,-0.0966240087089659,0.0327314629445706,0.580309546862036,0.497984117834838,-0.586937134513102,-0.268508808601284,-0.386397745830275,1.01745513515878,-0.362214194610278,0.0942342138484084,-0.275755903209946,-0.0777237849982355,0.0855798468172302,0.00388350085080712,0.551650316504233,-0.226636625438051,0.389213560627224,-0.278583640951901,0.187551011950494,-0.219743332894537,0.452002565266404,0.407831703590585,-0.463383471390769,-0.534429187973914,0.297723472600458,0.0712429470619858,-0.135825253486246,-0.109746166019363,-0.111032428750724,0.330502162447816,0.0200527019442289,0.0796393619935288,-0.230138001264357,0.12973285152981,-0.112144781836056,-0.00858506166676167,-0.157318817167264,0.162510216840911,-0.0434154804576601,0.0513602678553167,-0.0644199131365984,-0.138555460661829,-0.0301416061202054,-0.135704997195365,-0.00689731725902064,0.0543876274109784,0.239921022241684,-0.146615941326415,-0.115789359909669,0.015533796870622,-0.0263588832623395,0.0142968167202579,-0.0141993670892499,-0.0528866348485503,0.0573407992776437,-0.0293937667722554,0.00923474497990122,-0.0123412023002761,-0.00557472602062264,-0.00262044627376827,0.00177439874926966,0.00032010088438363,-0.00178469401053426,-0.00331091577281994,-0.000763904270470057,3.86393608058041e-08,0.00034480415628762,0.00219616365097461,0.0010183259870863,0.00091576126965733,0.00329524365738905,0.000385915153808202,0.000205047732471181,0.00127895539704958,-0.000100364419122097,4.93727821809663e-05,0.00214566665200735,-8.56149133963158e-05,0.000289142503549785,-2.85418714327526e-05,-5.92527285601399e-05,0.000165582043940288,0.000143216339009681,0.000391323817906157,9.26387757349039e-05,0.000630459701435026,2.13950393248137e-05
"85",4017,-1.44293650111672,-2.33217439044509,-0.332062497862143,-3.04422767558299,-0.65419083823864,-0.232707785062107,0.52866405567246,-0.680968737620284,-3.27572535204087,2.35264007683967,1.22857026302709,-1.0528123346981,-1.40023441515398,1.6235410495508,-1.15884684865924,0.565317912896005,-1.3026134499267,-0.643023533523582,-0.110373498262583,2.67362797336394,-2.6079164252162,0.756207890372681,0.16287639200847,-0.664815903739153,1.11555052482678,0.316079613656382,0.623593506981363,-1.38079101681299,-1.95339087705135,1.96823600050146,0.684501996424174,-0.626558421066161,0.732907711049353,-0.435372479340297,-0.528297201478243,-0.720545200236401,-0.648647474877532,-0.651479591009928,-0.72654940812509,-0.305386553018853,0.555060269988335,-0.502445958182183,0.185223127546367,0.0738356202876933,0.166247974092127,-0.145752490272197,0.0120852996194947,-0.187433450844412,-0.0966833034414244,-0.470414224939458,0.216740736057236,0.380223383796066,0.592891796466651,-0.582035331285006,-0.146815503366764,0.0162997864708376,-0.233115673471677,-0.180318391592534,-0.0316135464654092,0.270206337701147,0.0883022468576804,0.021043986118979,-0.0616348130558564,0.178648737679275,-0.0287501526507023,0.123351465088401,-0.129125711493724,-0.172914325230219,-0.332770348890909,0.160385350344634,-0.029430352564222,0.365104065581009,-0.0985338677043227,0.100930741514219,-0.134220545509104,-0.0527370468037786,-0.150843799910202,0.011923805304897,-0.0986434519954367,0.0749186643646645,0.0263979875635039,0.0502240398839252,-0.0431465715071706,0.0846725494588141,0.123786343582261,-0.0426421640423594,-0.0821208494753381,-0.0394067187566352,0.100902772812674,0.113407216020383,0.0921416745576442,-0.126206115182668,0.0627065073514822,-0.0985054165258087,0.0228946054867063,-0.0442563026801097,-0.0288870271952869,-0.0116454464170908,0.00287448434818624,0.0372538132866268,-0.0190203445492167,0.00509558959905525,-0.000464964211214922,0.00331848026452679,-0.000859486014373804,0.00111937100734343,0.000706284103791232,-0.000593074624931728,-0.00047058972952956,-0.00112151133213372,-0.00160674212378764,-0.000273204960989304,-2.40530167567019e-05,0.00109080634112087,-1.76880200293646e-05,0.000723762157089275,0.000292176716449933,-0.000192608405395253,-0.000929201370537735,0.00019230698112126,3.20162753352313e-05,0.000926705091589178,-0.000348275053486243,4.92434198808561e-05,4.27124391648703e-06,0.000379295629734042,7.32055477320839e-05,-0.000206546184130519,0.000102053594779515,-6.14809151698031e-05,3.69631548430362e-05,3.18363010073771e-05
"86",4018,7.48825978503884,-3.73465991243625,4.47726370642057,-2.41366825153867,-0.883686536206693,-3.34386891094491,-0.624941214850265,1.16380023781027,-3.07786232547959,0.770677584251276,1.19315859046856,-2.42443039152435,-1.00806587422391,1.20465949300306,-0.017985437309154,-1.00097017812801,-0.29475463113229,0.497816467770001,1.00305346240307,2.9378565710022,-1.52881101019992,1.03714648480804,-1.17049808109075,-0.336220058575329,2.3511795931299,1.18942926946543,0.494963565884933,-0.939007939022908,0.161317096795548,1.84038172471909,1.18523993061796,1.19184096920094,1.04661568793702,-0.438028720623711,-0.0812669926650073,0.77423375316628,-0.50963724180947,-0.234111969574151,-0.678016643268132,-0.065489596967521,-0.448889713671518,-0.639137745858964,0.0460488223750848,0.1685183598339,-0.790284140152215,0.118539069961434,0.210490396372686,-0.321696828289013,0.0710315820916366,-0.451261121745047,0.390703966007929,0.0914540925310413,0.30293424969445,-0.258218942563198,-0.206203278998783,-0.571681485486898,-0.275486369039753,-0.139300362441758,0.0586829197677348,0.0149098637514063,0.104684764579143,-0.266636351518776,0.28195582777468,0.593104941529424,-0.409262282984657,-0.470662879549154,0.062446914288288,-0.194818054706482,-0.286990218801193,0.512917141766126,-0.0373801585627895,-0.057255417704877,0.133064691625572,0.0016465693734785,-0.153713641053965,0.229632538956887,0.103438880651702,-0.357402530472938,0.153363715550206,-0.0343932626786018,0.209311212130323,-0.06171089991144,-0.0923134233787226,-0.0776017405389122,0.177003720662042,0.134816764706662,-0.0702616138980737,-0.154823106978614,-0.0428386517491499,0.0224019349319832,0.0412599351170547,-0.149242337972549,-0.0371910870753825,0.00524912283064343,0.0660642448923115,-0.0947474047514648,-0.00528505478985011,-0.212427777570278,-0.0403995594524598,-0.00728584281947046,-0.0346608516715511,0.00269886471785041,-0.00199838127013377,-0.013459413717916,-0.000671076503694376,-0.00477600731351166,0.000761085642706551,-0.00327962828573319,-0.000492392110242958,0.000220703273897224,-0.002027026457958,-0.000371846426221175,-0.000786788227282792,5.16392417986418e-05,0.00160531608817834,-0.000289090397329834,0.00183459238219116,0.00149297419391987,0.000634404717423559,0.000465727291989108,0.00143323824774063,0.000929498841557953,-0.00101205482654328,-0.000134663570806636,8.52833825013795e-06,0.00071818909158653,-1.76489922316237e-05,0.000114855798183755,0.00038299473870824,0.000213651785862075,-3.60756234712223e-05,-1.96653979007074e-05
