"","number","name","address","banking","bonus","status","contract_name","bike_stands","available_bike_stands","available_bikes","last_update","lat","lon","alt","nbstand200","nbstand500","nbstand1000","hr5","hr10","distcentre","distcentre2","distbord","RATP","RATP2","RATPtrafic","A","B","B1","C1","C2","C3","C4","C5","C6","C7","D","D1","E1","F1","F2","F3","Ga","Gb","gare","cinemas","cinemasfauteuils","cinemasseances","exp_distbord","exp_RATP","exp_RATP2","exp_A","exp_B","exp_B1","exp_C1","exp_C2","exp_C3","exp_C4","exp_C5","exp_C6","exp_C7","exp_D","exp_D1","exp_E1","exp_F1","exp_F2","exp_F3","exp_Ga","exp_Gb","exp_gare","exp_cinemas"
"189",18022,"18022 - BARBES MARCADET","57 RUE MARCADET - 75018 PARIS",TRUE,FALSE,"OPEN","Paris",47,43,4,1464182656000,48.8904511209648,2.3490573929687,57.5908889770508,23,140,557,16.8089435577393,-31.0411479949951,3304.97374893658,5995.32392203293,3533.68762640848,136.804699259018,136.804699259018,6434442,82.2883113824782,9.49229917444168,148.582885066487,296.856506068188,279.97704922385,371.22238034762,236.816926272457,952.916174414816,376.988524040202,401.771748705737,31.6645458125382,255.312033208184,91.4428401436981,239.268387017244,5798.93384917285,331.481064323905,146.099746139003,37.4472574965723,1519.4199008424,805.81001980842,651,1062,5.88671257013472e-55,0.829314969109129,0.829314969109129,0.934528026247877,0.999099368376166,0.801902108857313,0.414269789495649,0.456634732127563,0.252066948851395,0.570739400061449,0.000113865531433535,0.241423295678071,0.199048775638288,0.990023662508755,0.521084874801137,0.919782610187227,0.564116995448334,9.0582033921046e-147,0.333271781888576,0.807791451609987,0.986074892935357,9.41277371053154e-11,0.0015135492641159
"190",21101,"21101 - VALITON (CLICHY)","4 RUE DE VALITON - 92110 CLICHY",TRUE,FALSE,"OPEN","Paris",25,5,20,1464182306000,48.9024924515185,2.29784000737435,33.9444999694824,0,21,191,-22.9479782104492,-68.0247177124023,7472.95570972077,8254.12973563938,376.361327354192,904.66705469121,904.66705469121,7138355,600.654392250866,244.650336176507,617.484607542083,182.107910472329,502.04898350491,183.449336085697,748.428222785391,954.618068995114,823.023687998025,1530.64738702341,130.88845392218,284.39130320952,99.7806754348661,59.1591076493907,1050.65310653323,1252.11766596782,354.144938473936,247.320133855504,4168.30127390887,1280.83062677137,647,1483,0.242566716397476,0.000279020640543497,0.000279020640543497,0.0271098814257008,0.549614657016842,0.0220846516873947,0.717750753218001,0.0804168282277741,0.7142397497064,0.00369251291248,0.000110228334378801,0.00114347899917811,6.68336624103808e-11,0.842553705234841,0.445399283239191,0.905233975799211,0.965607347297755,1.60673788036541e-05,1.55287671611348e-07,0.285307887597166,0.542442881806592,3.4872447930321e-76,7.50380180316579e-08
"191",14125,"14125 - DAREAU","34 RUE DAREAU - 75014 PARIS",TRUE,FALSE,"OPEN","Paris",24,19,5,1464182381000,48.8307232145836,2.33614655720435,54.1745758056641,0,74,420,5.24700393676758,-61.9665962219238,3717.31978797866,6006.75811279078,3466.52542049587,260.639301186714,260.639301186714,2112450,160.493216040838,201.670894588513,174.785638352509,406.078311625952,425.344400461579,140.982498791083,306.862394983463,225.174169898984,140.982498791083,225.174169898984,124.218928220628,327.494026712631,187.545413719081,372.153827119264,4308.44035812483,1144.33966520365,201.670894588513,146.660405889422,1974.92830795483,674.383637842622,159,196,6.48197351799944e-53,0.506957323631331,0.506957323631331,0.772919230700761,0.665836258191453,0.73675476208845,0.192242832835695,0.163788619165651,0.819746076360944,0.389985665933768,0.60227925174606,0.819746076360944,0.60227925174606,0.857011945893278,0.34214406931195,0.703468048006835,0.25032762717294,2.41768225974054e-81,2.05520965446188e-06,0.665836258191453,0.806466639704873,1.15088172419049e-17,0.0105890703390991
"192",14115,"14115 - CITÉ UNIVERSITAIRE","AVENUE MAURICE D'OCAGNE - 75014 PARIS",TRUE,FALSE,"OPEN","Paris",33,32,1,1464182628000,48.8239231685446,2.31657332931609,66.7709808349609,0,39,338,20.0649055480957,-46.5631118774414,5582.15270815417,6903.3959765209,2053.07891558948,269.18832191831,711.775412114876,5757464,202.267166730259,87.7613541275246,372.005492721265,324.523354654264,393.110925000336,326.370596597992,328.158872033641,375.527541876538,363.692496890627,375.527541876538,132.719926430926,433.060867873994,45.8696800467447,182.538215460597,3458.55243463768,1115.5391848994,429.075005743582,87.7613541275246,2387.52599099235,1117.7134687471,362,928,4.94208066862562e-19,0.484506938612634,0.00630607154163688,0.664234474647158,0.925870824188836,0.250604102448867,0.348835757246318,0.21323466767664,0.34466661474077,0.34065588267383,0.244092177819973,0.266409062381643,0.244092177819973,0.838495731207844,0.153291007726614,0.979179526853836,0.716625420457052,1.12589176799127e-52,3.94020923608055e-06,0.158650183306598,0.925870824188836,1.75386819932653e-25,3.75345434925966e-06
"193",17004,"17004 - LEGENDRE AVENUE DE CLICHY","130 RUE LEGENDRE - 75017 PARIS",TRUE,FALSE,"OPEN","Paris",22,22,0,1464182106000,48.8889616185588,2.32252897509438,51.2015953063965,0,157,461,-11.8849388122559,-54.7837280273438,4428.32337684693,6244.44863828016,3341.24915152344,312.170243460724,312.170243460724,3434660,33.3781723024566,16.6995501424402,58.0636419609669,164.836837909405,417.758602235018,417.758602235018,144.572014670352,663.995649721455,425.867154412692,809.73797153684,29.1091718107303,105.151368857491,34.3220504740194,367.637487759854,3446.00494889894,857.440106440157,57.58087396293,47.9144470888356,1480.79172750334,702.369241941608,593,1172,3.27792510126186e-49,0.377380012302321,0.377380012302321,0.988920807509205,0.99721513520076,0.966848113975108,0.762073835262505,0.174606135231062,0.174606135231062,0.811386574647189,0.0121685292651798,0.163061421183627,0.00142048654961065,0.991562359564573,0.89532535312056,0.988289081433184,0.258832738275598,2.67760772867691e-52,0.000641285782849789,0.967388050874668,0.977303585953911,2.99939177821132e-10,0.00720323160047576
"194",17007,"17007 - NAVIER","FACE 57 RUE NAVIER - 75017 PARIS",TRUE,FALSE,"OPEN","Paris",34,7,27,1464182609000,48.8959141175001,2.32272736705483,43.8143272399902,0,30,453,-3.57548141479493,-63.3296226501465,4991.7563673567,6669.7051722686,2356.31021751799,627.451562463839,627.451562463839,4577860,354.936376748974,18.5540127628727,265.414810973778,162.070301016575,332.123983517097,242.900936968326,457.785332786058,647.429996767872,242.900936968326,384.223167689463,23.3780208714327,88.1803055224006,18.5540127628727,258.757469174048,2952.85552436224,1131.75860736164,222.339612713438,136.751266320085,2248.09415047854,1366.69120069384,593,1172,7.71100795932477e-25,0.0195075319843327,0.0195075319843327,0.283711240918964,0.996563404761279,0.494380300528193,0.768997296785546,0.331852925309654,0.554322488825949,0.122987308834508,0.0151212232738456,0.554322488825949,0.228487351219536,0.994549589084264,0.925188606976577,0.996563404761279,0.511936708121727,1.35618560393248e-38,2.73665153238504e-06,0.609967846526933,0.829436198101988,1.12479292462122e-22,7.72774775830652e-09
"195",17116,"17116 - REIMS","6 BOULEVARD DE REIMS - 75017 PARIS",TRUE,FALSE,"OPEN","Paris",33,16,17,1464182343000,48.891834448211,2.30014465995486,34.0929794311523,0,27,355,-24.639421081543,-61.5238960266113,6582.64946540459,7454.18049410138,1939.35604350632,803.85800931064,803.85800931064,4643622,349.335109966957,208.724550037663,292.665925872042,337.413580600377,499.956244941642,743.537083368029,146.283303168481,264.456784456956,337.413580600377,978.297165686015,129.163744742471,524.199234941652,128.211488852049,184.516954527274,2177.36794503569,1266.47570025937,245.26753308139,115.132531704744,3210.3336088655,1514.67628277169,647,1483,4.6317184097471e-17,0.00156186135715395,0.00156186135715395,0.295126798208065,0.646838015748991,0.424631543876656,0.320305758607388,0.0821209212494939,0.00397204603322394,0.807358034622229,0.496896309001122,0.320305758607388,6.97457937393836e-05,0.846341167358104,0.0640655578091096,0.848417984196289,0.711439380201248,2.57274975932277e-21,1.08165108644761e-07,0.547955265405302,0.875854762024322,1.74004396929768e-45,1.0869857667963e-10
"196",9104,"9104 - CAUMARTIN PROVENCE","52 RUE DE CAUMARTIN - 75009 PARIS",TRUE,FALSE,"OPEN","Paris",23,4,19,1464182585000,48.8745052459648,2.32847426086664,33.0569458007812,15,363,843,-21.207926940918,-76.1395416259766,2904.56061337275,5441.85319546584,5556.44794680017,147.330855487472,157.363547996644,7506005,93.9323272793453,9.05478207865513,8.205082852288,421.048140326073,430.623710894979,186.038084583369,237.472721874144,403.038651916617,162.19537498967,1006.73373321853,102.217589141204,264.537925108246,54.7037882974086,152.51324432416,5103.05129433617,290.866268378933,112.411880564995,84.7060720128066,486.659144941118,497.21478485462,465,1148,8.23052414020036e-135,0.804878608534027,0.780646495368442,0.915547693103724,0.999180445233691,0.999326992724929,0.169854113758235,0.156551882894546,0.707440544417855,0.568966946903764,0.197029552385119,0.768685476278399,3.96615602103286e-05,0.900788889870034,0.496683072088413,0.970518276465234,0.792468202596073,8.03153345162404e-114,0.429114343412618,0.881293725126622,0.930762453398174,0.0936331086128396,0.084396831227724
"197",8008,"08008 - ROME SAINT LAZARE","1 RUE JOSEPH SANSBOEUF - 75008 PARIS",TRUE,FALSE,"OPEN","Paris",18,4,14,1464182401000,48.8753531744647,2.3228843657519,33.0736618041992,12,222,681,-17.3258941650391,-62.8864402770996,3488.65307018141,5636.79467946718,5288.43054594066,158.556287020661,158.556287020661,45309544,80.8238891349543,5.07403467106798,105.306878891355,316.434901103328,692.106305892157,139.116281185695,329.759710014999,445.189992970959,295.369137686751,444.650888285011,19.3182860991096,29.3543505697597,66.3117601744311,508.158053416532,4680.463279355,385.124143773596,59.5529348423622,51.8782529376525,158.488268241839,139.202007945561,465,1148,3.45701310880221e-122,0.777710477045458,0.777710477045458,0.936762956053414,0.999742574861107,0.895032375679126,0.367397663284053,0.00831153153748042,0.824042315269034,0.337086851081147,0.137801463717686,0.417935035927084,0.138464109443812,0.996274993336522,0.991420239064495,0.95698027849542,0.0756040011055301,7.24856728533734e-96,0.22690903670454,0.965156011769043,0.97344541046526,0.777878208266319,0.823845727786909
"198",3013,"03013 - RUE DE SEVIGNE","36 RUE DE SEVIGNE - 75003 PARIS",TRUE,FALSE,"OPEN","Paris",14,0,14,1464182225000,48.8569541480553,2.36289742022954,35.1139259338379,0,71,410,-16.990795135498,-62.9373443603516,1401.23590888908,5344.80505376771,7231.0522715799,331.521726468277,331.521726468277,6421101,147.466676448475,5.7964664666565,309.147155092866,210.489327224796,67.8109975371872,67.8109975371872,312.560422935719,448.606033947399,270.829365703981,1196.35859242777,48.8719212455728,321.445810511069,164.311423788607,418.468795108414,5928.20691217895,676.903223671128,79.5679730320073,159.706792208323,1654.79827258859,764.269085827199,585,1288,8.2336684736142e-228,0.333181946874881,0.333181946874881,0.804556402191375,0.999664066203407,0.384535319875902,0.642070242839007,0.955057898278117,0.955057898278117,0.376461242029628,0.133657631560312,0.4802322426318,6.08214137740228e-07,0.976398333873435,0.355839998722105,0.763392899494359,0.173572252598174,2.36114646663343e-153,0.0102346143289796,0.938651861239238,0.774867993755532,1.28075261589559e-12,0.00290572498429974
"199",13023,"13023 - BOBILLOT VERLAINE","30 RUE BOBILLOT - 75013 PARIS",TRUE,TRUE,"OPEN","Paris",26,25,1,1464182399000,48.8286028908451,2.35303458295142,61.9538040161133,31,121,441,14.9569793701172,-29.5056060791016,3588.29410251641,6145.30858320204,3161.09290469034,312.236031143055,312.236031143055,2074560,282.272718412247,24.0688571405573,59.5046052025728,76.7120016185232,40.6667999017377,53.5661665041273,203.58470574461,467.336844522365,250.620324068836,976.95538514783,5.54116690204232,310.383646565117,159.977546260862,143.962881103638,3028.30206473329,756.752923143643,160.416356531729,171.079663814941,2053.21995784034,495.384528369179,35,321,4.00947604586332e-44,0.377225023064577,0.377225023064577,0.450778642151087,0.994223648800709,0.965211548521189,0.942850720230192,0.983598113946467,0.971714402835823,0.660692121738008,0.112586072330993,0.533601769429625,7.15998022628556e-05,0.999693001827223,0.381600861980962,0.774197590509188,0.81281389152202,1.48775722384727e-40,0.00325764783554784,0.77310989437227,0.74625903010126,4.91354075926232e-19,0.0859440900815941
"200",43008,"43008 - FONTENAY (VINCENNES)","12 RUE DE FONTENAY - 94300 VINCENNES",TRUE,FALSE,"OPEN","Paris",25,20,5,1464182557000,48.8477906644826,2.44469088782798,56.847900390625,0,0,109,10.5224159240723,-34.6845626831055,10479.3489516411,11678.1056643548,2476.8524810073,732.018033645713,732.018033645713,5426141,21.3773918731877,73.8182182303187,454.080534884613,302.643792519555,393.24912258909,463.070057479384,1191.05061368226,2439.20357294385,1137.38275184223,2767.27900527149,45.2694356366528,434.332618131527,168.922070758064,37.3110339144433,1652.703527972,604.608730408403,338.463019557803,341.224936726037,7209.39643344237,842.679764730961,316,1263,2.2746254104969e-27,0.00470794385159101,0.00470794385159101,0.995440497403338,0.946966753657112,0.127213141261145,0.400143257794556,0.213003064900738,0.117145470212063,6.90385538790332e-07,1.44783844299986e-26,2.40876776540535e-06,5.52654160290286e-34,0.979715340853398,0.151609334912462,0.751753606319969,0.986175318360415,1.37263411052941e-12,0.0258481261798876,0.318041896117832,0.312127171131985,1.87810196042481e-226,0.000824204516784384
"201",20016,"20016 - PYRENEES VITRUVE","114 BIS RUE DES PYRENEES - 75020 PARIS",TRUE,FALSE,"OPEN","Paris",19,18,1,1464182649000,48.857129400355,2.40442562517696,62.7585868835449,19,110,551,3.5997932434082,-34.182421875,5940.72220835184,7756.51157090913,5297.59096607521,526.738887586888,526.738887586888,2726569,251.37005039064,46.9297515499984,217.611406194454,236.010194982991,173.730053461481,748.835081362586,169.698107673164,1177.60586594127,477.0412336799,312.173429524534,25.74597348157,161.392165804212,139.480657658787,238.184839506718,4120.59964148002,358.654922075043,52.3175599175766,158.472765162472,3300.44768120364,995.396078682921,43,269,1.31085671825131e-122,0.062378254060618,0.062378254060618,0.53159730469336,0.978216742106148,0.622789162105667,0.572920611140609,0.739470185494752,0.00367008744291145,0.749780728289578,9.49285960968634e-07,0.102726682433992,0.377372505538378,0.993393368882177,0.770685953633764,0.823206220001705,0.567042978837392,1.81826514218457e-74,0.276281907298604,0.972999928035794,0.777916433145387,4.92604039529278e-48,4.97682396921338e-05
"202",18005,"18005 - TARDIEU","8 RUE TARDIEU - 75018 PARIS",TRUE,TRUE,"OPEN","Paris",17,17,0,1464182573000,48.8841632664746,2.34187980231063,82.1222305297852,0,83,673,29.8716972351074,-23.2645088195801,2781.68205685216,5626.47812133874,4402.44882546271,299.049268783811,299.049268783811,6432199,179.647783615911,12.0313960833335,225.212162977394,79.9185513309043,137.229882889944,342.85409911365,456.950769906897,894.907048032675,819.484817532775,794.207599982544,85.4702567087902,547.829767155163,106.251202184598,273.854558971608,5438.25414047626,104.083534918232,30.1491635687247,25.718650092534,1780.33931145471,734.783120758496,198,108,6.71387510569703e-85,0.408891822085959,0.408891822085959,0.724166991766598,0.998553502270658,0.602176201167931,0.938127184075846,0.828349255328358,0.308667901401778,0.12392979275455,0.000332594593637552,0.00121191483534962,0.00182229766886419,0.929552819410525,0.0497286259016392,0.893246071871994,0.472383938655844,3.62333920203417e-129,0.897327998231318,0.990951465985603,0.993407337958058,1.71619677082781e-14,0.00452081792108661
"203",14106,"14106 - STADE DIDOT","FACE 58 AVENUE MARC SANGNIER - 75014 PARIS",TRUE,FALSE,"OPEN","Paris",21,21,0,1464182498000,48.8253258700605,2.31067065346762,65.153434753418,0,72,272,16.2140213012695,-26.5006378173828,5939.32872151287,7058.81657344021,2120.29197408085,299.330206278058,501.620314575688,4527498,139.179796039497,109.171865761791,187.505166398328,155.733632603694,541.812975234556,344.71393897212,370.609461386608,585.912247267212,879.734576432376,585.912247267212,189.369840780515,370.609461386608,72.1194111551749,148.561674195611,3758.45665412422,444.850132434597,203.415261990517,147.215134399692,2562.18098701098,996.121792282447,224,1201,2.99014328112796e-20,0.408205022810154,0.0807635604305178,0.823896670960204,0.887643604584878,0.70357424298281,0.784640487948134,0.0530981600854965,0.304745889987588,0.253215663441377,0.0322921337689902,0.000435363497357934,0.0322921337689902,0.698647213428366,0.253215663441377,0.94931738510844,0.801952651893224,4.48308558644639e-62,0.138218929773333,0.661147915974252,0.805152999636146,3.08716623726964e-29,4.90541263259164e-05
"204",20120,"20120 - NOISY LE SEC","1 RUE EVARISTE GALOIS - 75020 PARIS",TRUE,TRUE,"OPEN","Paris",30,30,0,1464182269000,48.8733382252365,2.41323987955004,114.948738098145,0,30,166,66.6218879699707,7.8560264587402,7041.12848191555,8664.21557536413,2696.34372928451,528.738773482177,798.671297604292,4647162,615.899970201092,53.5990039856616,619.716015262192,448.921455683057,598.680903572441,568.750015542204,834.571002096664,1087.59632926379,692.28688559467,1524.0618945815,33.394459952035,607.74200842166,40.1762788887172,165.45532211025,3341.13976232437,592.104232193311,398.972950832921,194.089015039032,5213.28170563554,564.524249977185,70,272,2.66453061137993e-32,0.0610753515489537,0.00169722890096004,0.0225205346936087,0.971680208474279,0.021483299873939,0.1332797823323,0.0277591922046473,0.0393694241090615,0.00094428023628068,7.29254653303503e-06,0.00829077921513847,8.17261914091998e-11,0.988910052369223,0.0248846660123867,0.983988239377502,0.760518656158307,3.30197390558906e-49,0.0300205173980933,0.203560065607036,0.686118135027031,9.24945511358482e-119,0.0413006810794602
"205",15107,"15107 -  PALAIS DES SPORTS","42 BOULEVARD VICTOR - 75015 PARIS",TRUE,FALSE,"OPEN","Paris",43,28,15,1464182654000,48.8335736182304,2.28548042091786,33.8183937072754,6,26,310,-8.26807174682617,-52.941674041748,7834.22877738782,8134.23648032933,2729.61403500287,182.757190964528,305.282969328861,5938320,235.310998933422,44.0788620140238,380.246001416506,477.919704319417,840.305833339163,412.851600444731,455.751676329033,593.962529851004,791.168221437837,604.058571514439,62.2393712339863,755.882658965163,62.2393712339863,191.10584183038,5973.75860094739,565.559458883632,191.556128767114,111.868918978679,4442.10526673241,1059.78411419872,277,666,4.38145240158496e-33,0.716052415645274,0.393774482253894,0.574811762015243,0.980758074673488,0.235541015800549,0.101868507677833,0.000857800557950388,0.181869762286144,0.125293548758885,0.0293660842150942,0.00191225606878588,0.0260205783711071,0.962003304476071,0.00330081476914854,0.962003304476071,0.694047811763769,1.0436990589007e-155,0.0408203308994041,0.692852943756141,0.882367581844485,2.01239587565999e-86,1.3251183522348e-05
"206",15013,"15013 - LECOURBE VOLONTAIRE","DEV 1 RUE DES VOLONTAIRES - 75015 PARIS",TRUE,FALSE,"OPEN","Paris",54,43,11,1464182351000,48.8435427350063,2.30655861557466,36.9093704223633,0,60,461,-13.9908882141113,-69.4621696472168,5257.46226539342,6417.88456278211,4631.53856741842,275.974765270081,275.974765270081,2442576,67.5627667860414,13.3008362364474,98.517156107775,82.7072248004852,123.52917102997,268.193442469661,515.553911805747,349.145003692996,649.365884897841,817.835531227952,39.6598504252226,346.838846018861,302.865921674785,92.6343013465609,5829.74363221594,821.405804344962,158.845317819104,28.6924756517042,1958.50672810348,885.511245197918,493,1040,6.89987797454008e-94,0.466909088925637,0.466909088925637,0.955378889206972,0.998232441528803,0.907504911736793,0.933882314459077,0.858477711647132,0.487104195085161,0.0700911767290074,0.295518943959212,0.0147463376094517,0.00124508738672381,0.984394017925422,0.300300436310961,0.399605421445368,0.91776754639645,2.51805200699214e-148,0.0011743095112547,0.776997341641991,0.991801213306247,2.19561137969121e-17,0.000393156953236539
"207",33104,"33104 - JOINEAU (PRE SAINT GERVAIS)","RUE ANDRE JOINEAU / PLACE ANATOLE FRANCE - 93310 LE PRE SAINT GERVAIS",TRUE,TRUE,"OPEN","Paris",30,28,2,1464182348000,48.8836202338437,2.40324031836662,69.9929504394531,0,58,281,8.14496383666992,-42.9564903259277,6327.5872430139,8141.93300372035,2528.02406366536,514.300846661973,617.567830109532,353892,27.5084656734014,19.5434641426105,229.854544563032,145.848933748023,170.747375016355,847.385836680066,930.220095545316,1662.25847625763,750.650664233589,454.035988900907,54.6868876837782,225.487058712002,50.4247537309997,362.497789821577,4835.08031924586,711.320638377806,164.133984477667,447.519017875629,5079.94379316912,1028.77881354688,70,272,1.75650482405532e-28,0.071001547331831,0.022061963808929,0.992461402012417,0.996187814990483,0.589588102902506,0.80838316823495,0.747107152209776,0.000761189998265007,0.000174585797390677,9.99988697088929e-13,0.00357151930838821,0.127264613132018,0.970536219277462,0.601430595176045,0.974893974608801,0.268730441969532,2.95548436108485e-102,0.00634701594898832,0.763837927877916,0.134965955530314,8.44712452665225e-113,2.53214556546879e-05
"208",4009,"04009 - VILLAGE SAINT PAUL","6 RUE SAINT PAUL - 75004 PARIS",TRUE,FALSE,"OPEN","Paris",28,20,8,1464182531000,48.8527259721895,2.36087834343166,34.437629699707,0,85,435,-22.9021270751953,-73.1390029907227,1428.18275842217,5341.43665793823,6625.81874533343,180.788023474695,180.788023474695,1472158,239.477303822302,14.303770572853,253.970350344202,133.99373413453,171.300848083491,173.803775911275,580.282274508446,231.207813003829,443.970492658529,710.326176837909,24.5401498258429,188.939299086255,70.4273042443054,4.00750444892633,5467.72455749315,398.097717663203,152.610002692783,98.080577802865,1266.49082188438,971.931318360505,585,1288,2.17931869286208e-191,0.721196894039246,0.721196894039246,0.563553058864185,0.997956113061365,0.524657616314681,0.835651843424251,0.74569410816641,0.739280749772378,0.0344834706590589,0.585920872761218,0.139303818917523,0.00643738565801612,0.993995907502495,0.699786082275617,0.951609943055929,0.999839411976556,1.4563651717314e-130,0.204985111750889,0.792234274938078,0.908284160342128,1.08123686561767e-07,7.89650762440896e-05
"209",16034,"16034 - PORTE D'AUTEUIL","76 RUE D'AUTEUIL - 75016 PARIS",TRUE,FALSE,"OPEN","Paris",33,22,11,1464182426000,48.8479502077943,2.26065982613763,42.563648223877,0,41,202,-3.70688171386719,-44.6769798278809,10072.0617739076,9846.29896219887,4067.73874370955,222.316103458895,222.316103458895,671481,33.4914077797639,17.833567085378,29.5675323890957,181.413892625668,313.726653444416,313.726653444416,244.824387267642,562.967274152435,296.224213439752,2044.20114872617,13.063882970034,537.206386197541,117.376565441463,176.525347463621,8349.94092066798,2022.54072893109,311.219884681846,91.293622821991,7047.05959967664,2506.38545078151,277,666,1.37870110105541e-72,0.610031612997561,0.610031612997561,0.988845929173391,0.996824690841497,0.99129571385357,0.719563857220122,0.37372160484796,0.37372160484796,0.549146619848285,0.0420321062726968,0.415826220042961,7.11022154065596e-19,0.998294805117089,0.0558041514445636,0.871296818537988,0.732265604635476,1.59703596725233e-303,1.71570087746861e-18,0.379622414535694,0.920033445606583,2.11253800953658e-216,5.22106980791326e-28
"210",9029,"09029 - TRINITE","62 RUE SAINT LAZARE - 75009 PARIS",TRUE,FALSE,"OPEN","Paris",39,20,19,1464182641000,48.8768593272933,2.33276238001163,34.6316261291504,0,169,919,-17.0848854064941,-65.7668579101562,2680.45352633912,5418.96880627822,5334.30410975235,60.9057640996272,60.9057640996272,2236406,7.82600185351522,16.8318491264255,258.028992037504,164.336431350476,123.95354598352,123.95354598352,172.577799231107,320.072740222711,74.0848876932544,1065.41395809995,7.82600185351522,206.215752902197,149.732044343777,185.011449958676,5202.29303341796,111.70588545045,241.493400570897,58.9199109169255,948.297610400064,640.854729217065,826,217,2.64467498317661e-124,0.963584473865527,0.963584473865527,0.999387724467097,0.997170898022775,0.513867613842605,0.763330161240982,0.85757656472507,0.85757656472507,0.742426823126039,0.358988260948334,0.946593331855756,1.17569145144198e-05,0.999387724467097,0.653606776550872,0.799157803844785,0.710140553290245,2.90523103658419e-118,0.882689265120931,0.558114787610598,0.965880113069696,0.000124316033315453,0.0164579301886009
"211",13022,"13022 - BUTTE AUX CAILLES","27 ET 36 RUE DE LA BUTTE AUX CAILLES - 75013 PARIS",TRUE,TRUE,"OPEN","Paris",36,29,2,1464182590000,48.8275643798787,2.34906350669476,62.1255569458008,0,86,387,18.3921180725098,-36.26682472229,3700.63430425048,6168.59154927796,3023.96217677619,291.290260233925,291.290260233925,2074560,214.562397784642,26.2308229672362,192.401564163653,43.8817203409236,421.922730939364,314.120390212922,309.785932978965,143.649875344851,174.042621279153,541.208579985068,48.3045752294881,336.328505785492,168.993272855752,304.56816663889,3131.10416075195,1060.1989629259,86.1500917175222,87.5189680573763,2445.95264893169,824.465456812494,35,321,1.93465932980161e-40,0.428056468193493,0.428056468193493,0.631049971505915,0.993143056125839,0.690607510384928,0.980928159699902,0.168606461648188,0.372798881860966,0.383018019457438,0.813545952217181,0.738666799306012,0.0534468663726959,0.976936797040414,0.322655967970688,0.751572754045214,0.39549478357793,2.64593987898344e-43,1.31351540079275e-05,0.928468909846589,0.926264268688787,1.04119470608149e-26,0.00111663799889927
"212",20018,"20018 - HARPIGNIES","2 RUE HARPIGNIES- 75020 PARIS",TRUE,FALSE,"OPEN","Paris",36,33,3,1464182308000,48.8586216693501,2.40994255387768,69.4066009521484,0,111,436,21.2744941711426,-26.1650344848633,6541.24483005529,8217.58297249445,4609.75009925906,29.8015527682641,575.923577988737,4671043,301.723464172441,21.7049255647401,186.942761776566,242.244575232944,240.48625084486,1029.26159698302,317.490657910416,1259.16351768601,630.785919036095,871.135465374839,55.3621288211221,255.359044349563,66.4427903397264,196.778992245382,3494.33989602743,293.807250817167,331.39681175543,391.160020233815,3901.53635404284,1329.6661486751,43,269,5.16783517328515e-93,0.991157996999091,0.0362658164552218,0.402375121131383,0.995300041595987,0.705057469968459,0.556090436547324,0.560830606387256,2.50711105141268e-05,0.36494698643074,1.30104528692484e-07,0.0187060410490089,0.000506103183078316,0.969815285365986,0.520959791770659,0.956813827682126,0.678941902854092,9.35098730635431e-54,0.421798736546411,0.33345796337699,0.216522326034927,7.79390494889758e-67,2.09710972358881e-08
"213",8002,"08002 - GARE SAINT LAZARE - COUR DU HAVRE","Cour du Havre - Face au 2, rue d'Amsterdam - 75008 PARIS",TRUE,FALSE,"OPEN","Paris",46,19,25,1464182653000,48.87572,2.32668,33.2498054504395,71,377,805,-16.43447265625,-66.374095916748,3144.37809113051,5527.34310800528,5336.20562148128,80.409432034669,237.734340238509,7506005,32.4866310341027,32.6102231504055,90.7994350517636,326.091178607848,584.835592078096,104.071130592511,186.152877888321,326.091178607848,236.425816787924,770.584210532731,71.1033798035495,272.57223665394,146.219961270294,151.825539050779,4877.08139150265,290.368616924835,133.136077548185,27.3439203208855,267.852277242162,317.249908954312,465,1148,2.15900438805307e-124,0.937389150494089,0.568260030248299,0.9895016841107,0.989422077370966,0.920861739423616,0.345295548050813,0.0327017496101285,0.897351167703306,0.707138354788288,0.345295548050813,0.571796758278036,0.002637298304785,0.950699826423372,0.475705534135038,0.807507633451849,0.794128538878909,5.00091391117598e-104,0.430357363755271,0.837568563767176,0.992550982695268,0.487995827076585,0.365505099665962
"214",8047,"08047 - GEORGE V","28 AVENUE GEORGE V - 75008 PARIS",TRUE,FALSE,"OPEN","Paris",32,12,20,1464182097000,48.8681659405583,2.30127460931682,39.8703880310059,12,178,494,-5.54545288085937,-53.7930793762207,5540.37395506359,6522.9718208634,5208.80737711763,362.809746893259,362.809746893259,4204705,3.67356600706575,3.67356600706575,72.0815692347586,282.906590052701,784.460735061067,341.964956508618,314.82129204024,327.959884374288,213.444988169211,1465.73291902578,29.563177562849,487.788319060823,134.755087258635,241.550690486552,4807.89733853629,363.161124418331,134.755087258635,89.5001827324729,2678.10956137496,337.407926359011,566,930,1.47446919045882e-118,0.268123086906086,0.268123086906086,0.999865058233377,0.999865058233377,0.949369189271873,0.449166611829988,0.00212541872591957,0.310553119545514,0.371159103010657,0.341100931876094,0.634075256969014,4.6744945104238e-10,0.991298266482651,0.0926084913655794,0.833943741260537,0.557960358775539,4.06464420756528e-101,0.26744000373946,0.833943741260537,0.923021429897734,7.09943177056338e-32,0.320317980438865
