"","aire","number","nombre","effectif","eff_00","eff_01","eff_02","eff_03","eff_06","eff_07","eff_08","eff_09","eff_10","eff_11","eff_12","eff_13","eff_14","eff_15","eff_16","eff_17","eff_18","eff_19","eff_20","eff_21","eff_22","eff_23","eff_24","eff_25","eff_26","eff_27","eff_28","eff_29","eff_30","eff_31","eff_32","eff_33","eff_35","eff_36","eff_37","eff_38","eff_39","eff_41","eff_42","eff_43","eff_45","eff_46","eff_47","eff_49","eff_50","eff_51","eff_52","eff_53","eff_55","eff_56","eff_58","eff_59","eff_60","eff_61","eff_62","eff_63","eff_64","eff_65","eff_66","eff_68","eff_69","eff_70","eff_71","eff_72","eff_73","eff_74","eff_75","eff_77","eff_78","eff_79","eff_80","eff_81","eff_82","eff_84","eff_85","eff_86","eff_87","eff_88","eff_90","eff_91","eff_92","eff_93","eff_94","eff_95","eff_96","eff_99","nb_00","nb_01","nb_02","nb_03","nb_05","nb_06","nb_07","nb_08","nb_09","nb_10","nb_11","nb_12","nb_13","nb_14","nb_15","nb_16","nb_17","nb_18","nb_19","nb_20","nb_21","nb_22","nb_23","nb_24","nb_25","nb_26","nb_27","nb_28","nb_29","nb_30","nb_31","nb_32","nb_33","nb_35","nb_36","nb_37","nb_38","nb_39","nb_41","nb_42","nb_43","nb_45","nb_46","nb_47","nb_49","nb_50","nb_51","nb_52","nb_53","nb_55","nb_56","nb_58","nb_59","nb_60","nb_61","nb_62","nb_63","nb_64","nb_65","nb_66","nb_68","nb_69","nb_70","nb_71","nb_72","nb_73","nb_74","nb_75","nb_77","nb_78","nb_79","nb_80","nb_81","nb_82","nb_84","nb_85","nb_86","nb_87","nb_88","nb_90","nb_91","nb_92","nb_93","nb_94","nb_95","nb_96","nb_99"
"331",0.06633710312161,10036,12346.032031254,18782.852150113,0,0,0,0,0,0,0,0,286.415883508946,0,0,0,0,0,0,0,165.819722031495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0745201846814,0,0,0,0,0,0,135.670681662132,165.819722031495,949.694771634927,618.055327571937,10401.4189274302,0,0,0,0,60.2980807387255,964.769291819608,301.490403693628,15.0745201846814,0,15.0745201846814,105.52164129277,0,241.192322954902,0,316.564923878309,316.564923878309,45.2235605540441,964.769291819608,226.117802770221,0,90.4471211080883,0,0,0,45.2235605540441,105.52164129277,0,180.894242216177,105.52164129277,618.055327571937,0,120.596161477451,0,90.4471211080883,45.2235605540441,150.745201846814,0,0,798.949569788113,0,120.596161477451,0,0,0,0,0,0,0,0,0,0,135.670681662132,0,0,0,135.670681662132,0,0,0,105.52164129277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0745201846814,0,0,0,0,105.52164129277,0,512.533686279167,30.1490403693628,512.533686279167,829.098610157476,452.235605540441,0,0,15.0745201846814,105.52164129277,90.4471211080883,693.427928495343,90.4471211080883,286.415883508946,0,15.0745201846814,346.713964247672,60.2980807387255,195.968762400858,0,90.4471211080883,1884.31502308517,30.1490403693628,693.427928495343,301.490403693628,0,120.596161477451,241.192322954902,0,0,60.2980807387255,90.4471211080883,45.2235605540441,376.863004617035,241.192322954902,75.3726009234069,316.564923878309,226.117802770221,0,75.3726009234069,1236.11065514387,15.0745201846814,0,45.2235605540441,1115.51449366642,30.1490403693628,301.490403693628,0
"332",0.0670200699596765,10037,23097.5587004218,10489.3951979306,0,0,0,0,0,0,0,0,0,0,0,0,298.418071064881,0,0,0,14.920903553244,0,0,0,0,0,0,44.7627106597321,0,0,0,0,0,0,89.5254213194642,0,0,0,0,0,0,462.548010150565,0,1104.14686294006,44.7627106597321,492.389817257053,552.073431470029,492.389817257053,0,0,0,14.920903553244,44.7627106597321,552.073431470029,44.7627106597321,89.5254213194642,0,0,611.757045683005,29.8418071064881,223.81355329866,0,0,164.129939085684,14.920903553244,686.361563449226,343.180781724613,0,104.446324872708,119.367228425952,0,14.920903553244,44.7627106597321,14.920903553244,44.7627106597321,537.152527916785,193.971746192172,149.20903553244,522.231624363541,14.920903553244,0,313.338974618125,313.338974618125,14.920903553244,0,0,1611.45758375036,14.920903553244,44.7627106597321,0,0,0,0,0,0,0,0,0,0,14.920903553244,0,0,29.8418071064881,566.994335023273,0,14.920903553244,0,89.5254213194642,0,14.920903553244,0,0,14.920903553244,0,14.920903553244,14.920903553244,0,0,0,0,14.920903553244,74.6045177662202,59.6836142129761,1671.14119796333,0,0,0,0,1044.46324872708,0,2640.99992892419,238.734456851905,1342.88131979196,1148.90957359979,432.706203044077,0,0,0,179.050842638928,14.920903553244,552.073431470029,268.576263958393,760.966081215446,0,74.6045177662202,865.412406088154,208.892649745416,462.548010150565,0,119.367228425952,2074.00559390092,134.288131979196,1492.0903553244,492.389817257053,29.8418071064881,328.259878171369,790.807888321934,14.920903553244,134.288131979196,29.8418071064881,104.446324872708,74.6045177662202,447.627106597321,432.706203044077,104.446324872708,566.994335023273,313.338974618125,0,89.5254213194642,1178.75138070628,14.920903553244,0,119.367228425952,716.203370555714,164.129939085684,298.418071064881,0
"333",0.0782145677293811,10038,8898.59805155645,11251.1009847265,0,0,0,0,0,0,0,0,38.356026084295,0,0,0,0,0,0,0,12.7853420280983,0,0,0,0,0,0,0,0,1278.53420280983,0,0,0,0,0,0,0,0,0,0,0,76.71205216859,0,115.068078252885,76.71205216859,102.282736224787,715.979153573507,12.7853420280983,0,0,0,0,754.335179657802,447.486970983442,268.492182590065,1431.95830714701,0,12.7853420280983,76.71205216859,0,166.209446365278,0,255.706840561967,217.350814477672,140.638762309082,25.5706840561967,51.1413681123934,0,0,12.7853420280983,0,38.356026084295,0,0,0,140.638762309082,76.71205216859,511.413681123934,1879.44527813046,166.209446365278,0,818.261889798294,89.4973941966884,255.706840561967,0,332.418892730557,588.125733292524,38.356026084295,25.5706840561967,0,0,0,0,0,0,0,0,0,0,38.356026084295,0,0,0,0,0,0,0,63.9267101404917,0,0,0,0,0,0,0,12.7853420280983,25.5706840561967,0,0,0,0,12.7853420280983,12.7853420280983,0,0,0,0,0,153.42410433718,0,306.84820867436,38.356026084295,268.492182590065,562.555049236327,153.42410433718,0,0,12.7853420280983,153.42410433718,89.4973941966884,485.842997067737,89.4973941966884,204.565472449573,0,25.5706840561967,140.638762309082,51.1413681123934,63.9267101404917,0,102.282736224787,1252.96351875364,38.356026084295,575.340391264425,255.706840561967,12.7853420280983,115.068078252885,396.345602871049,0,38.356026084295,25.5706840561967,38.356026084295,12.7853420280983,255.706840561967,127.853420280983,76.71205216859,306.84820867436,473.057655039639,0,102.282736224787,843.832573854491,25.5706840561967,0,153.42410433718,524.199023152032,38.356026084295,140.638762309082,0
"334",0.103527168804855,10039,13523.0202483268,9041.10496602421,0,0,0,0,0,0,0,0,57.9558010642577,0,0,0,115.911602128515,0,0,0,28.9779005321289,0,0,0,0,0,0,57.9558010642577,0,0,28.9779005321289,0,0,9.65930017737629,0,0,0,0,0,0,0,202.845303724902,0,1275.02762341367,9.65930017737629,251.141804611784,1197.75322199466,222.163904079655,0,0,9.65930017737629,106.252301951139,86.9337015963866,627.854511529459,125.570902305892,48.2965008868815,0,0,19.3186003547526,0,86.9337015963866,0,57.9558010642577,67.615101241634,125.570902305892,57.9558010642577,202.845303724902,0,77.2744014190103,0,0,0,28.9779005321289,57.9558010642577,0,135.230202483268,28.9779005321289,0,1110.81952039827,289.779005321289,96.5930017737629,164.208103015397,38.6372007095052,0,0,0,1844.92633387887,38.6372007095052,48.2965008868815,0,0,9.65930017737629,0,0,0,0,0,0,0,9.65930017737629,0,0,19.3186003547526,231.823204257031,19.3186003547526,19.3186003547526,0,77.2744014190103,0,0,0,0,0,0,19.3186003547526,0,9.65930017737629,9.65930017737629,0,0,19.3186003547526,67.615101241634,19.3186003547526,9.65930017737629,0,0,0,0,482.965008868814,0,1497.19152749332,38.6372007095052,473.305708691438,772.744014190103,347.734806385546,0,0,38.6372007095052,309.097605676041,28.9779005321289,676.15101241634,106.252301951139,280.119705143912,0,0,270.460404966536,77.2744014190103,67.615101241634,0,77.2744014190103,1390.93922554219,48.2965008868815,666.491712238964,415.34990762718,67.615101241634,135.230202483268,598.87661099733,0,9.65930017737629,19.3186003547526,67.615101241634,0,405.690607449804,115.911602128515,9.65930017737629,367.053406740299,396.031307272428,19.3186003547526,77.2744014190103,1825.60773352412,9.65930017737629,0,77.2744014190103,531.261509755696,19.3186003547526,164.208103015397,0
"335",0.0782179799799441,10040,11327.3188623278,9089.98161525404,0,0,0,0,0,0,0,0,434.682665145763,0,0,0,51.1391370759721,0,0,0,89.4934898829512,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3543528069791,0,0,0,0,0,0,12.784784268993,0,0,0,460.252233683749,1789.86979765902,38.3543528069791,0,0,0,0,0,1227.33928982333,0,115.063058420937,0,12.784784268993,12.784784268993,0,204.556548303888,0,89.4934898829512,140.632626958923,0,102.278274151944,12.784784268993,0,38.3543528069791,204.556548303888,0,0,1278.4784268993,127.84784268993,0,357.973959531805,664.808781987637,0,38.3543528069791,217.341332572881,12.784784268993,907.719683098505,153.417411227916,0,0,12.784784268993,140.632626958923,0,102.278274151944,0,0,0,0,0,0,0,0,0,0,115.063058420937,0,0,0,89.4934898829512,0,0,0,102.278274151944,0,0,0,0,0,0,0,0,0,0,0,0,12.784784268993,63.9239213449651,12.784784268993,0,0,0,0,0,89.4934898829512,0,178.986979765902,0,357.973959531805,1265.69364263031,230.126116841874,0,0,0,115.063058420937,12.784784268993,421.89788087677,76.7087056139581,217.341332572881,0,12.784784268993,230.126116841874,76.7087056139581,102.278274151944,0,76.7087056139581,1764.30022912104,25.569568537986,703.163134794616,383.543528069791,12.784784268993,38.3543528069791,613.669644911665,0,12.784784268993,12.784784268993,38.3543528069791,12.784784268993,370.758743800798,102.278274151944,0,434.682665145763,524.176155028714,12.784784268993,51.1391370759721,1329.61756397527,0,0,89.4934898829512,639.239213449651,38.3543528069791,255.69568537986,0
"336",0.0848709215853414,10041,2003.04175829006,6150.5164578083,0,0,0,0,0,0,0,0,70.6955914690609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.086774407183,223.86937298536,3770.43154501658,0,0,70.6955914690609,0,0,1307.86844217763,0,0,0,0,0,0,0,0,0,11.7825985781768,0,0,0,235.651971563536,0,0,0,0,0,82.4781900472377,0,58.9129928908841,0,0,0,0,0,0,35.3477957345305,0,0,0,23.5651971563536,11.7825985781768,35.3477957345305,0,0,0,0,0,0,0,0,0,0,35.3477957345305,0,0,0,0,0,0,0,11.7825985781768,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3477957345305,0,0,0,0,0,0,0,0,23.5651971563536,0,129.608584359945,223.86937298536,164.956380094475,0,0,23.5651971563536,117.825985781768,0,153.173781516299,23.5651971563536,23.5651971563536,0,0,35.3477957345305,11.7825985781768,0,0,11.7825985781768,176.738978672652,0,70.6955914690609,11.7825985781768,11.7825985781768,0,47.1303943127073,0,0,0,47.1303943127073,11.7825985781768,82.4781900472377,23.5651971563536,11.7825985781768,35.3477957345305,0,0,23.5651971563536,188.521577250829,0,0,47.1303943127073,141.391182938122,11.7825985781768,35.3477957345305,0
"337",0.054775010085932,10042,39653.1191248076,36878.1310460918,0,0,0,0,0,0,0,0,109.539003107203,0,0,0,1880.41955334032,0,0,0,146.052004142938,0,54.7695015536017,0,0,0,0,0,0,0,0,0,0,0,18.2565005178672,0,18.2565005178672,0,0,0,0,620.721017607486,54.7695015536017,2610.67957405501,0,2537.65357198355,1113.6465315899,18.2565005178672,0,0,0,0,912.825025893362,1606.57204557232,2957.55308389449,2482.88407042994,0,3651.30010357345,1789.13705075099,36.5130010357345,1387.49403935791,0,1460.52004142938,657.23401864322,200.82150569654,1588.31554505445,894.568525375494,365.130010357345,419.899511910946,200.82150569654,0,18.2565005178672,109.539003107203,292.104008285876,967.594527446963,529.43851501815,182.565005178672,1277.95503625071,1661.34154712592,182.565005178672,0,365.130010357345,328.61700932161,0,0,18.2565005178672,876.312024857627,54.7695015536017,219.078006214407,0,0,0,109.539003107203,0,0,0,0,0,0,18.2565005178672,0,0,18.2565005178672,2866.27058130516,73.0260020714689,0,0,164.308504660805,0,54.7695015536017,0,0,0,0,0,18.2565005178672,0,0,0,0,0,91.2825025893362,54.7695015536017,109.539003107203,0,18.2565005178672,0,0,2628.93607457288,18.2565005178672,5038.79414293136,127.795503625071,4290.2776216988,1953.44555541179,383.386510875212,0,0,18.2565005178672,200.82150569654,109.539003107203,985.851027964831,547.695015536017,1716.11104867952,0,54.7695015536017,1095.39003107203,255.591007250141,511.182014500282,0,273.847507768008,3687.81310460918,273.847507768008,2665.44907560862,821.542523304026,18.2565005178672,620.721017607486,602.464517089619,0,200.82150569654,109.539003107203,182.565005178672,91.2825025893362,803.286022786158,657.23401864322,54.7695015536017,712.003520196822,383.386510875212,18.2565005178672,182.565005178672,1624.82854609018,18.2565005178672,0,200.82150569654,1277.95503625071,219.078006214407,419.899511910946,0
"338",0.0365703077443858,10105,23379.6227796649,37462.0856235567,0,0,0,0,0,0,0,0,164.06752827835,0,0,0,1585.98610669072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.101292417526,0,0,0,0,0,0,328.135056556701,0,437.513408742268,0,2324.2899839433,1312.5402262268,164.06752827835,0,0,0,546.891760927835,765.648465298969,1968.81033934021,0,984.405169670103,0,9570.60581623711,1148.47269794845,546.891760927835,54.6891760927835,0,82.0337641391752,82.0337641391752,27.3445880463917,1394.57399036598,136.722940231959,0,300.790468510309,54.6891760927835,0,0,0,10992.5243946495,0,410.168820695876,0,0,464.85799678866,54.6891760927835,0,0,164.06752827835,0,0,273.445880463917,382.824232649484,27.3445880463917,464.85799678866,0,0,0,0,0,0,0,0,0,0,54.6891760927835,0,0,54.6891760927835,1941.46575129381,27.3445880463917,0,0,82.0337641391752,0,0,0,0,0,0,0,0,0,0,0,0,54.6891760927835,109.378352185567,0,0,0,0,0,0,328.135056556701,0,601.580937020618,0,2160.22245566495,1613.33069473711,109.378352185567,0,0,0,54.6891760927835,191.412116324742,1203.16187404124,109.378352185567,683.614701159794,0,109.378352185567,683.614701159794,109.378352185567,191.412116324742,0,273.445880463917,3418.07350579897,164.06752827835,1503.95234255155,437.513408742268,246.101292417526,164.06752827835,902.371405530928,0,82.0337641391752,0,246.101292417526,54.6891760927835,792.993053345361,437.513408742268,0,929.715993577319,437.513408742268,0,27.3445880463917,1421.91857841237,0,0,109.378352185567,546.891760927835,82.0337641391752,628.92552506701,0
"339",0.0689404313470484,10107,5555.52079551063,84754.3290030512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5052762284873,0,0,0,43.5158286854618,1058.88516467957,19016.4171355468,0,0,2306.33892032948,0,0,333.621353255207,0,14.5052762284873,0,0,14.5052762284873,0,14.5052762284873,0,0,14.5052762284873,29.0105524569746,14.5052762284873,145.052762284873,1610.08566136209,0,0,0,0,0,0,0,116.042209827898,0,0,0,59631.1905753112,0,43.5158286854618,14.5052762284873,0,0,0,261.094972112771,0,58.0211049139491,0,0,0,0,14.5052762284873,0,0,0,0,0,0,0,0,0,29.0105524569746,0,14.5052762284873,0,29.0105524569746,0,0,0,0,0,0,14.5052762284873,0,0,0,0,0,0,29.0105524569746,0,0,0,0,0,0,14.5052762284873,0,116.042209827898,0,116.042209827898,739.769087652851,130.547486056386,0,0,58.0211049139491,43.5158286854618,14.5052762284873,72.5263811424364,29.0105524569746,87.0316573709237,0,0,101.536933599411,58.0211049139491,29.0105524569746,14.5052762284873,43.5158286854618,652.737430281928,43.5158286854618,406.147734397644,116.042209827898,217.579143427309,29.0105524569746,203.073867198822,0,14.5052762284873,0,14.5052762284873,0,174.063314741847,87.0316573709237,0,145.052762284873,565.705772911004,0,29.0105524569746,478.67411554008,0,0,0,464.168839311593,0,116.042209827898,0
"340",0.0770148149112332,10110,6751.94766876151,21606.2325400368,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9070884857097,0,0,0,0,259.690294952366,129.845147476183,0,0,0,0,6492.25737380915,0,0,0,0,0,129.845147476183,0,0,0,0,0,0,38.9535442428549,0,12.9845147476183,12.9845147476183,38.9535442428549,350.581898185694,77.9070884857097,0,0,0,0,116.860632728565,415.504471923785,129.845147476183,12.9845147476183,0,6492.25737380915,207.752235961893,77.9070884857097,337.597383438076,0,0,38.9535442428549,0,155.814176971419,649.225737380915,0,116.860632728565,12.9845147476183,0,12.9845147476183,259.690294952366,0,12.9845147476183,64.9225737380915,12.9845147476183,259.690294952366,2674.81003800937,0,12.9845147476183,571.318648895205,285.659324447602,0,0,12.9845147476183,869.962488090425,90.891603233328,77.9070884857097,0,0,0,0,0,0,0,0,0,0,12.9845147476183,0,0,0,12.9845147476183,38.9535442428549,12.9845147476183,0,51.9380589904732,0,12.9845147476183,12.9845147476183,0,0,0,0,77.9070884857097,0,0,0,0,12.9845147476183,25.9690294952366,0,0,0,0,0,0,64.9225737380915,0,207.752235961893,12.9845147476183,168.798691719038,389.535442428549,181.783206466656,0,0,0,181.783206466656,25.9690294952366,233.721265457129,64.9225737380915,142.829662223801,0,38.9535442428549,181.783206466656,77.9070884857097,168.798691719038,0,38.9535442428549,597.287678390441,0,519.380589904732,90.891603233328,0,129.845147476183,324.612868690457,0,12.9845147476183,12.9845147476183,38.9535442428549,51.9380589904732,129.845147476183,103.876117980946,12.9845147476183,454.45801616664,103.876117980946,12.9845147476183,77.9070884857097,727.132825866624,0,0,64.9225737380915,714.148311119006,25.9690294952366,90.891603233328,0
