"number";"cluster"
13036;7
13037;7
13038;6
13039;6
13040;8
13041;1
13042;7
13043;6
13044;6
13045;6
13046;9
13047;7
13048;6
13050;5
13052;5
13053;4
13054;5
13055;5
13101;3
13102;10
13103;10
13104;7
13106;1
13107;3
13109;2
13110;6
13111;3
13113;10
13114;10
13116;8
13117;8
13118;3
13120;3
13122;1
13151;7
13514;2
14001;1
14002;1
14003;1
14004;1
14005;1
14006;1
14007;2
14008;8
14009;6
14010;1
14011;6
14012;6
14013;6
14014;7
14015;7
14016;6
14018;1
14019;8
14020;7
14021;8
14023;8
14024;1
14025;6
14026;9
14027;6
14028;7
14029;8
14030;8
14031;6
14032;6
14033;1
14034;8
14035;1
14036;1
14037;7
14101;1
14103;1
14104;6
14106;1
14107;6
14108;1
14110;6
14111;1
14112;1
14113;10
14114;8
14115;7
14116;8
14117;1
14120;7
14122;7
14124;8
14125;6
14127;1
15001;4
15002;7
15003;8
15004;8
15005;7
15008;7
15009;7
15010;9
15011;7
15012;2
15013;3
15014;7
15016;6
15017;6
15018;7
15019;7
15020;3
15023;8
15024;10
15025;2
15026;7
15027;6
15028;3
15029;9
15031;2
15032;2
15033;2
15034;7
15035;2
15036;2
15037;3
15038;2
15039;6
15040;6
15041;6
15042;5
15043;8
15044;8
15045;9
15046;6
15047;8
15048;8
15049;7
15051;6
15052;2
15053;7
15054;4
15055;2
15056;5
15058;10
15059;10
15060;3
15061;2
15064;5
15065;5
15067;3
15068;10
15069;3
15070;9
15071;3
15072;4
15102;9
15103;3
15104;10
15105;3
15106;2
15107;7
15109;6
15110;5
15111;6
15112;8
15113;8
15114;8
15115;8
15118;7
15120;3
15122;6
15123;4
15125;4
15126;7
16001;1
16002;8
16003;3
16004;8
16005;1
16006;1
16007;9
16008;1
16009;8
16010;8
16011;8
16012;10
16013;1
16014;1
16015;8
16016;8
16017;8
16018;8
16019;10
16020;8
16021;1
16022;8
16023;9
16024;2
16025;3
16026;8
16027;6
16028;3
16029;3
16030;3
16031;8
16032;2
16033;3
16034;9
16035;8
16036;7
16037;3
16038;2
16039;3
16040;3
16041;3
16042;3
16043;8
16044;4
16101;10
16102;8
16103;8
16104;9
16105;8
16107;8
16108;8
16110;10
16111;8
16112;8
16116;3
16118;3
16121;7
16122;3
16123;7
16124;3
16129;8
16130;8
16135;8
17001;6
17002;6
17003;6
17004;6
17005;6
17006;6
17007;6
17009;2
17010;7
17012;6
17013;6
17014;3
17015;9
17016;6
17017;7
17018;10
17019;9
17020;9
17021;8
17022;2
17024;8
17025;8
17026;9
17027;8
17028;9
17029;3
17030;7
17031;3
17032;3
17033;8
17036;9
17037;3
17038;8
17039;10
17040;7
17041;3
17042;10
17043;9
17044;9
17045;9
17046;9
17047;2
17048;9
17050;9
17101;3
17102;2
17104;2
17105;8
17107;3
17110;6
17111;6
17115;7
17116;9
17117;6
17119;9
18001;1
18002;1
18003;1
18004;9
18005;8
18006;9
18007;8
18008;8
18009;2
18010;6
18011;2
18012;6
18013;8
18014;6
18015;1
18016;1
18017;1
18018;6
18019;8
18020;8
18021;6
18022;1
18023;9
18024;7
18025;1
18026;6
18027;6
18028;6
18029;6
18030;7
18031;7
18032;7
18033;6
18034;6
18035;7
18037;7
18038;2
18039;7
18040;7
18041;9
18042;9
18043;9
18044;1
18045;1
18046;8
18047;6
18048;9
18049;8
18101;7
18102;2
18103;3
18105;7
18107;8
18108;8
18109;2
18110;2
18111;9
18112;7
18113;1
18114;9
18122;7
19001;7
19002;2
19003;8
19004;4
19005;7
19006;2
19007;2
19008;7
19009;7
19010;2
19011;7
19012;9
19013;6
19014;6
19015;6
19016;7
19017;7
19018;8
19019;6
19020;9
19021;6
19023;8
19024;1
19025;1
19026;8
19027;8
19028;1
19029;6
19030;2
19031;6
19033;7
19034;8
19035;2
19036;8
19037;1
19038;1
19039;1
19040;1
19041;1
19043;8
19044;10
19045;10
19046;8
19101;1
19102;8
19103;6
19105;8
19106;10
19109;7
19110;10
19113;1
19114;8
19115;3
19116;8
19117;2
19118;9
19119;8
19120;1
19121;1
19123;6
19124;9
19125;6
20001;8
20002;1
20004;8
20005;8
20006;9
20007;6
20008;9
20009;8
20011;6
20012;6
20013;8
20015;9
20016;9
20017;6
20018;8
20020;1
20021;8
20022;1
20023;1
20024;1
20025;1
20026;1
20027;1
20028;1
20030;8
20031;9
20032;8
20033;6
20034;1
20035;1
20036;1
20037;1
20038;9
20039;7
20040;6
20041;9
20042;1
20043;9
20044;7
20045;8
20047;10
20048;9
20103;1
20104;10
20105;10
20106;1
20107;7
20108;8
20109;1
20110;1
20111;1
20112;1
20113;8
20115;1
20116;9
20117;1
20118;6
20119;1
20120;8
20121;1
20122;8
20131;9
20132;6
20133;8
20503;7
21001;10
21002;2
21003;3
21004;3
21005;10
21006;7
21007;3
21008;3
21009;3
21010;3
21011;3
21012;7
21013;2
21014;3
21015;3
21016;3
21017;3
21018;3
21019;10
21020;10
21021;10
21101;3
21102;2
21103;5
21104;5
21105;3
21106;3
21107;3
21108;2
21109;2
21110;3
21111;3
21112;10
21113;3
21201;8
21202;7
21203;8
21204;8
21205;8
21206;8
21207;9
21208;8
21209;8
21210;6
21211;8
21301;3
21302;3
21303;3
21304;3
21305;10
21306;10
21307;3
21309;3
21310;3
21311;3
21501;3
21502;9
21503;7
21701;6
21702;8
21703;8
21704;2
21706;8
21707;8
22001;3
22002;8
22003;10
22004;10
22005;10
22006;10
22007;2
22008;8
22009;10
22010;10
22011;8
22012;7
22013;9
22014;3
22101;3
22401;8
22402;8
22403;6
22404;8
22405;8
22406;8
22407;8
23001;5
23002;7
23003;3
23004;3
23005;7
23006;3
23007;7
23008;3
23009;7
23010;7
23011;3
28001;3
28002;7
28003;3
31001;10
31002;10
31003;10
31004;8
31005;8
31006;8
31007;8
31008;8
31009;8
31010;8
31011;8
31012;6
31013;8
31701;8
31702;10
31703;1
31704;1
31705;8
31706;8
31707;8
31708;9
31709;8
32001;7
32003;2
32004;7
32006;9
32601;8
32602;8
32603;8
32604;8
32605;8
32606;8
33001;10
33003;3
33005;3
33006;8
33009;9
33010;3
33011;9
33012;9
33013;3
33102;8
33103;8
33104;8
34002;5
34004;7
34005;7
34006;9
34007;2
34008;2
34009;10
34010;3
34011;5
35001;3
35002;3
35003;7
35004;8
35005;7
35006;10
35007;7
35008;8
35009;7
35010;7
35011;8
35012;8
35013;8
35014;7
41101;7
41102;8
41103;8
41201;8
41202;2
41203;2
41301;8
41302;8
41601;7
41602;7
41603;7
41604;10
41605;2
42002;3
42006;3
42007;6
42008;3
42009;6
42010;2
42012;8
42013;6
42014;3
42015;8
42016;8
42201;3
42202;3
42203;3
42205;3
42206;2
42207;10
42208;6
42501;3
42502;3
42504;8
42505;7
42701;8
42702;8
42703;8
42704;8
42705;8
42706;8
42707;8
43001;8
43002;10
43003;10
43004;2
43005;4
43006;3
43007;2
43008;6
43009;2
43010;6
43401;3
44101;3
44102;9
