"number";"cluster"
18026;7
18027;7
18028;7
18029;7
18030;1
18031;1
18032;1
18033;7
18034;7
18035;1
18037;1
18038;3
18039;1
18040;1
18041;4
18042;4
18043;4
18044;6
18045;6
18046;4
18047;7
18048;2
18049;4
18101;1
18102;2
18103;1
18105;1
18107;4
18108;4
18109;7
18110;7
18111;6
18112;1
18113;6
18114;4
18122;1
19001;1
19002;4
19003;4
19004;8
19005;1
19006;2
19007;7
19008;1
19009;1
19010;2
19011;1
19012;4
19013;7
19014;7
19015;7
19016;1
19017;1
19018;4
19019;7
19020;4
19021;7
19023;4
19024;6
19025;6
19026;4
19027;4
19028;6
19029;7
19030;7
19031;7
19033;1
19034;4
19035;2
19036;4
19037;6
19038;6
19039;6
19040;6
19041;6
19043;4
19044;5
19045;5
19046;4
19101;6
19102;4
19103;7
19105;4
19106;5
19109;1
19110;5
19113;6
19114;4
19115;8
19116;4
19117;7
19118;4
19119;4
19120;6
19121;6
19123;7
19124;4
19125;7
20001;4
20002;6
20004;4
20005;4
20006;4
20007;7
20008;4
20009;4
20011;7
20012;7
20013;4
20015;7
20016;7
20017;7
20018;4
20020;6
20021;4
20022;6
20023;4
20024;6
20025;6
20026;6
20027;6
20028;6
20030;4
20031;4
20032;4
20033;7
20034;6
20035;6
20036;6
20037;6
20038;4
20039;7
20040;7
20041;4
20042;6
20043;4
20044;4
20045;4
20047;5
20048;4
20103;6
20104;5
20105;5
20106;6
20107;5
20108;4
20109;6
20110;6
20111;6
20112;6
20113;4
20115;6
20116;4
20117;6
20118;7
20119;6
20120;4
20121;6
20122;4
20131;4
20132;7
20133;4
20503;1
21001;5
21002;2
21003;3
21004;3
21005;5
21006;1
21007;3
21008;3
21009;3
21010;3
21011;3
21012;1
21013;2
21014;3
21015;3
21016;3
21017;8
21018;3
21019;5
21020;5
21021;5
21101;2
21102;2
21103;1
21104;2
21105;3
21106;1
21107;3
21108;2
21109;2
21110;3
21111;3
21112;5
21113;2
21201;4
21202;1
21203;4
21204;4
21205;4
21206;4
21207;2
21208;4
21209;4
21210;7
21211;4
21301;3
21302;1
21303;3
21304;3
21305;5
21306;5
21307;3
21309;3
21310;3
21311;3
21501;3
21502;4
21503;1
21701;7
21702;4
21703;4
21704;2
21706;4
21707;7
22001;3
22002;2
22003;5
22004;5
22005;5
22006;5
22007;2
22008;4
22009;5
22010;5
22011;4
22012;1
22013;1
22014;3
22101;3
22401;4
22402;4
22403;7
22404;4
22405;4
22406;4
22407;4
23001;5
23002;1
23003;3
23004;3
23005;1
23006;3
23007;1
23008;3
23009;1
23010;1
23011;3
28001;3
28002;4
28003;3
31001;5
31002;5
31003;5
31004;4
31005;4
31006;4
31007;4
31008;4
31009;4
31010;4
31011;4
31012;7
31013;4
31701;4
31702;4
31703;6
31704;6
31705;4
31706;4
31707;4
31708;4
31709;4
32001;1
32003;2
32004;5
32006;2
32601;4
32602;4
32603;4
32604;4
32605;4
32606;4
33001;5
33003;3
33005;3
33006;4
33009;2
33010;3
33011;4
33012;2
33013;3
33102;4
33103;4
33104;4
34002;1
34004;1
34005;1
34006;2
34007;2
34008;2
34009;5
34010;3
34011;5
35001;3
35002;3
35003;1
35004;4
35005;1
35006;5
35007;1
35008;4
35009;1
35010;1
35011;4
35012;4
35013;4
35014;1
41101;1
41102;4
41103;4
41201;4
41202;2
41203;2
41301;4
41302;4
41601;1
41602;1
41603;1
41604;5
41605;2
42002;3
42006;3
42007;7
42008;2
42009;7
42010;2
42012;4
42013;7
42014;3
42015;4
42016;4
42201;3
42202;3
42203;3
42205;3
42206;2
42207;5
42208;7
42501;3
42502;3
42504;4
42505;1
42701;4
42702;4
42703;4
42704;4
42705;4
42706;4
42707;4
43001;4
43002;5
43003;5
43004;2
43005;8
43006;3
43007;2
43008;7
43009;2
43010;7
43401;3
44101;3
44102;2
