"number";"cluster"
8015;5
8016;2
8017;1
8018;5
8019;5
8020;1
8025;5
8026;5
8027;5
8028;1
8029;5
8030;5
8031;5
8032;5
8033;5
8034;5
8035;5
8036;5
8037;1
8038;5
8039;5
8040;5
8041;5
8044;5
8045;2
8046;2
8047;5
8048;5
8049;1
8050;2
8051;1
8052;1
8053;1
8054;5
8055;1
8056;1
8057;1
8101;1
8102;5
8103;5
8104;1
8105;5
8110;1
8113;5
8115;5
8549;5
9001;3
9002;3
9003;1
9004;1
9005;1
9006;1
9007;3
9008;3
9009;3
9010;3
9011;3
9012;5
9013;5
9014;2
9015;3
9016;3
9017;3
9018;1
9019;1
9020;3
9021;3
9022;5
9023;5
9024;5
9025;5
9026;3
9027;1
9028;1
9029;5
9030;5
9031;5
9032;5
9033;2
9034;2
9035;1
9036;3
9037;1
9038;1
9039;2
9101;6
9102;5
9104;5
9106;5
9108;3
9111;5
9113;3
10001;6
10002;2
10003;2
10004;2
10005;3
10006;2
10007;6
10008;6
10009;6
10010;6
10011;6
10012;6
10013;6
10014;6
10015;6
10016;6
10017;6
10018;6
10019;6
10020;3
10021;6
10022;1
10023;1
10024;3
10025;3
10026;1
10027;1
10028;4
10029;1
10031;3
10032;6
10033;1
10034;1
10035;1
10036;1
10037;1
10038;1
10039;1
10040;1
10041;1
10042;5
10105;2
10107;1
10110;1
10111;6
10113;3
10114;6
10115;3
10151;4
10152;4
10153;4
10161;1
11001;2
11002;2
11003;2
11004;2
11006;3
11007;6
11008;6
11009;6
11010;6
11011;6
11012;6
11013;1
11014;1
11016;1
11017;3
11018;3
11019;3
11020;6
11021;1
11022;6
11023;3
11024;6
11025;6
11026;3
11027;3
11028;1
11029;3
11030;3
11031;6
11032;3
11033;6
11034;3
11035;3
11036;6
11037;6
11038;6
11039;6
11040;6
11041;6
11042;6
11043;6
11044;6
11045;6
11046;2
11101;6
11102;6
11103;6
11104;3
11105;6
11107;6
11109;3
11110;3
11111;3
11112;6
11113;6
12001;6
12002;6
12003;6
12004;6
12005;6
12007;6
12008;6
12009;6
12010;6
12011;6
12012;6
12013;6
12014;1
12015;1
12016;1
12017;6
12018;1
12019;6
12020;1
12021;1
12022;6
12023;1
12024;6
12026;2
12027;6
12028;1
12029;6
12030;6
12031;2
12032;6
12033;2
12034;2
12035;6
12036;1
12037;1
12038;3
12039;6
12040;1
12041;6
12042;6
12043;6
12101;6
12102;6
12105;6
12106;6
12107;6
12108;2
12109;6
12110;6
12111;1
12112;6
12113;6
12114;1
12115;1
12119;6
12120;1
12122;6
12123;2
12124;6
12125;2
12126;6
12127;5
12128;6
12130;1
12151;6
13001;3
13002;3
13004;6
13005;6
13006;6
13007;3
13008;4
13009;5
13010;4
13011;1
13013;5
13014;6
13015;6
13016;2
13017;4
13018;5
13019;5
13020;5
13021;3
13022;3
13023;3
13024;3
13025;6
13026;3
13027;6
13028;6
13029;1
13030;4
13031;4
13032;1
13033;1
13034;5
13035;4
13036;5
13037;1
13038;3
13039;3
13040;1
13041;4
13042;3
13043;3
13044;3
13045;3
13046;6
13047;6
13048;3
13050;5
13052;2
13053;2
13054;2
13055;5
13101;6
13102;5
13103;5
13104;5
13106;4
13107;6
13109;6
13110;3
13111;6
13113;3
13114;5
13116;1
13117;1
13118;6
13120;6
13122;4
13151;6
13514;6
14001;4
14002;4
14003;4
14004;4
14005;4
14006;4
14007;5
14008;1
14009;3
14010;4
14011;3
14012;3
14013;3
14014;1
14015;1
14016;3
14018;4
14019;1
14020;1
14021;1
14023;1
14024;4
14025;3
14026;3
14027;3
14028;1
14029;1
14030;1
14031;3
14032;3
14033;4
14034;1
14035;4
14036;4
14037;1
14101;4
14103;4
14104;3
14106;4
14107;3
14108;4
14110;3
14111;4
14112;4
14113;5
14114;1
14115;1
14116;1
14117;4
14120;1
14122;6
14124;1
14125;3
14127;4
15001;2
15002;1
15003;1
15004;1
15005;1
15008;1
15009;6
15010;5
15011;6
15012;6
15013;6
15014;1
15016;3
15017;3
15018;3
15019;1
15020;6
15023;2
15024;5
15025;6
15026;6
15027;3
15028;6
15029;5
15031;6
15032;6
15033;6
15034;6
15035;6
15036;6
15037;6
15038;6
15039;3
15040;3
15041;3
15042;5
15043;1
15044;1
15045;1
15046;3
15047;1
15048;1
15049;1
15051;3
15052;6
15053;3
15054;2
15055;6
15056;5
15058;5
15059;5
15060;6
15061;5
15064;5
15065;6
15067;6
15068;5
15069;6
15070;5
15071;6
15072;2
15102;6
15103;6
15104;5
15105;6
15106;6
15107;6
15109;3
15110;5
15111;3
15112;1
15113;1
15114;1
15115;1
15118;1
15120;6
15122;3
15123;2
15125;2
15126;6
16001;4
16002;1
16003;5
16004;1
16005;4
16006;4
16007;5
16008;4
16009;1
16010;1
16011;1
16012;5
16013;4
16014;4
16015;5
16016;1
16017;1
16018;1
16019;5
16020;1
16021;4
16022;1
16023;1
16024;6
16025;6
16026;1
16027;3
16028;6
16029;6
16030;6
16031;1
16032;1
16033;6
16034;1
16035;1
16036;6
16037;2
16038;6
16039;6
16040;6
16041;6
16042;6
16043;1
16044;2
16101;5
16102;1
16103;1
16104;1
16105;1
16107;1
16108;1
16110;5
16111;1
16112;1
16116;6
16118;6
16121;6
16122;6
16123;1
16124;6
16129;1
16130;1
16135;1
17001;3
17002;3
17003;3
17004;3
17005;3
17006;3
17007;3
17009;6
17010;6
17012;3
17013;3
17014;6
17015;1
17016;3
17017;3
17018;5
17019;5
17020;5
17021;1
17022;3
17024;1
17025;1
17026;1
17027;1
17028;6
17029;6
17030;6
17031;2
17032;6
17033;1
17036;3
17037;6
17038;1
17039;2
17040;1
17041;6
17042;1
17043;1
17044;1
17045;1
17046;1
17047;6
17048;1
17050;1
17101;6
17102;6
17104;6
17105;1
17107;6
17110;3
17111;3
17115;5
17116;1
17117;3
17119;3
18001;4
18002;4
18003;4
18004;1
18005;1
18006;1
18007;1
18008;1
18009;3
18010;3
18011;3
18012;3
18013;1
18014;3
18015;4
18016;4
18017;4
18018;3
18019;1
18020;1
18021;3
18022;4
18023;1
18024;1
18025;4
18026;3
18027;3
18028;3
18029;3
18030;1
18031;3
18032;1
18033;3
18034;3
18035;6
18037;6
18038;6
18039;1
18040;1
18041;1
18042;1
18043;1
18044;4
18045;4
18046;1
18047;3
18048;1
18049;1
18101;6
18102;6
18103;6
18105;1
18107;1
18108;1
18109;3
18110;3
18111;4
18112;5
18113;4
18114;1
18122;6
19001;6
19002;1
19003;1
19004;1
19005;3
19006;6
19007;3
19008;1
19009;5
19010;6
19011;1
19012;1
19013;3
19014;3
19015;3
19016;3
19017;1
19018;1
19019;3
19020;1
19021;3
19023;1
19024;4
19025;4
19026;1
19027;1
19028;4
19029;3
19030;3
19031;3
19033;5
19034;1
19035;1
19036;1
19037;4
19038;4
19039;4
19040;4
19041;4
19043;1
19044;5
19045;5
19046;1
19101;4
19102;1
19103;3
19105;1
19106;5
19109;1
19110;5
19113;4
19114;1
19115;2
19116;1
19117;3
19118;1
19119;1
19120;4
19121;4
19123;3
19124;1
19125;3
20001;1
20002;4
20004;1
20005;1
20006;1
20007;3
20008;1
20009;1
20011;3
20012;3
20013;1
20015;3
20016;3
20017;3
20018;1
20020;4
20021;1
20022;4
20023;4
20024;4
20025;4
20026;4
20027;4
20028;4
20030;1
20031;1
20032;1
20033;3
20034;4
20035;4
20036;4
20037;4
20038;1
20039;3
20040;3
20041;1
20042;4
20043;1
20044;1
20045;1
20047;5
20048;1
20103;4
20104;5
20105;5
20106;4
20107;1
20108;1
20109;4
20110;4
20111;4
20112;4
20113;1
20115;4
20116;1
20117;4
20118;3
20119;4
20120;1
20121;4
20122;1
20131;1
20132;3
20133;1
20503;1
21001;5
21002;6
21003;6
21004;6
21005;2
21006;3
21007;6
21008;6
21009;2
21010;6
21011;6
21012;5
21013;6
21014;5
21015;6
21016;6
21017;6
21018;6
21019;5
21020;5
21021;5
21101;6
21102;6
21103;5
21104;5
21105;5
21106;6
21107;5
21108;6
21109;6
21110;6
21111;5
21112;5
21113;6
21201;3
21202;1
21203;1
21204;1
21205;1
21206;1
21207;1
21208;1
21209;3
21210;3
21211;1
21301;6
21302;6
21303;6
21304;6
21305;5
21306;5
21307;6
21309;2
21310;5
21311;6
21501;6
21502;1
21503;5
21701;3
21702;1
21703;1
21704;6
21706;1
21707;3
22001;6
22002;1
22003;5
22004;5
22005;5
22006;5
22007;6
22008;1
22009;5
22010;5
22011;1
22012;6
22013;5
22014;6
22101;6
22401;1
22402;1
22403;3
22404;1
22405;1
22406;1
22407;1
23001;5
23002;5
23003;6
23004;6
23005;6
23006;3
23007;2
23008;6
23009;6
23010;3
23011;3
28001;5
28002;1
28003;6
31001;5
31002;5
31003;5
31004;1
31005;1
31006;1
31007;1
31008;1
31009;1
31010;1
31011;1
31012;3
31013;1
31701;1
31702;1
31703;4
31704;4
31705;1
31706;1
31707;1
31708;1
31709;1
32001;6
32003;6
32004;5
32006;6
32601;1
32602;1
32603;1
32604;1
32605;1
32606;1
33001;5
33003;6
33005;6
33006;1
33009;1
33010;6
33011;1
33012;6
33013;6
33102;1
33103;1
33104;1
34002;6
34004;1
34005;3
34006;6
34007;6
34008;3
34009;5
34010;6
34011;5
35001;6
35002;6
35003;6
35004;1
35005;1
35006;5
35007;6
35008;1
35009;1
35010;1
35011;1
35012;1
35013;1
35014;1
41101;6
41102;1
41103;1
41201;1
41202;6
41203;3
41301;1
41302;1
41601;3
41602;6
41603;5
41604;5
41605;6
42002;6
42006;6
42007;3
42008;6
42009;3
42010;6
42012;1
42013;3
42014;6
42015;1
42016;1
42201;6
42202;6
42203;6
42205;6
42206;6
42207;5
42208;3
42501;6
42502;6
42504;1
42505;6
42701;1
42702;1
42703;1
42704;1
42705;1
42706;1
42707;1
43001;1
43002;5
43003;5
43004;3
43005;1
43006;6
43007;2
43008;3
43009;6
43010;3
43401;6
44101;6
44102;6
